Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
0.000000	17.275565	0.100668	17.356526	3.151176	17.451557
0.000000	17.458853	0.100668	17.542908	3.151324	17.636840
0.000000	17.646130	0.099729	17.729558	3.151325	17.823261
0.000000	17.833502	0.098791	17.914655	3.152589	18.008144
0.000000	18.016320	0.096913	18.101866	3.151996	18.193765
0.000000	18.201122	0.099729	18.300290	3.151920	18.399315
0.000000	18.404681	0.101606	18.487869	3.151547	18.580446
0.000000	18.589035	0.098791	18.675225	3.152069	18.769177
0.000000	18.776553	0.102544	18.875702	3.151471	18.968668
0.000000	18.978139	0.100668	19.060020	3.151622	19.152893
0.000000	19.161337	0.099729	19.246512	3.152068	19.338036
0.000000	19.346331	0.099729	19.428607	3.152737	19.520862
0.000000	19.531237	0.099729	19.611394	3.152217	19.704462
0.000000	19.711689	0.103483	19.795011	3.150727	19.886430
0.000000	19.894287	0.104422	19.978808	3.151544	20.072587
0.000000	20.080323	0.101606	20.183695	3.151844	20.275662
0.000000	20.283987	0.101606	20.366220	3.151026	20.459129
0.000000	20.465601	0.099729	20.552571	3.151399	20.646136
0.000000	20.655414	0.100668	20.755979	3.151547	20.849824
0.000000	20.856947	0.099729	20.943217	3.151474	21.034654
0.000000	21.044478	0.099729	21.126609	3.151771	21.200536
0.000000	21.209526	0.102544	21.294946	3.151769	21.387654
0.000000	21.395978	0.099729	21.486111	3.151622	21.575365
0.000000	21.580528	0.101606	21.669349	3.150878	21.762030
0.000000	21.769701	0.097852	21.866795	3.152516	21.960476
0.000000	21.969962	0.099729	22.050998	3.151920	22.146250
0.000000	22.154375	0.100668	22.248970	3.151919	22.341925
0.000000	22.350020	0.099729	22.433158	3.151251	22.526650
0.000000	22.535917	0.098791	22.635505	3.151623	22.726567
0.000000	22.733076	0.101606	22.819888	3.151547	22.913649
0.000000	22.922029	0.101606	23.007486	3.152215	23.098135
0.000000	23.104613	0.098791	23.188457	3.151400	23.281940
0.000000	23.290539	0.097852	23.375499	3.151550	23.466389
0.000000	23.475436	0.097852	23.557096	3.151995	23.648724
0.000000	23.656557	0.099729	23.742574	3.150656	23.833585
0.000000	23.841047	0.105360	23.925652	3.151321	24.019402
0.000000	24.026402	0.102544	24.112749	3.151917	24.206362
0.000000	24.215190	0.101606	24.297393	3.151844	24.388923
0.000000	24.405554	0.098791	24.494986	3.152589	24.584760
0.000000	24.592430	0.105360	24.678552	3.151618	24.771141
0.000000	24.778770	0.099729	24.864501	3.152217	24.955351
