Vcell	Icell	measured	regon	time
3.79354	1350.00	1401.43	0.692
3.73667	699.17	755.74	1.256
3.80379	1350.00	1403.31	1.801
3.80894	1330.92	1373.27	2.346
3.81145	1350.00	1408.00	2.898
3.81256	1350.00	1405.18	3.444
3.81330	1350.00	1406.12	3.989
3.81419	1350.00	1408.00	4.558
3.81487	1350.00	1399.55	5.103
3.81539	1350.00	1403.31	5.647
3.81568	1350.00	1403.31	6.213
3.81635	1350.00	1406.12	6.757
3.81717	1350.00	1402.37	7.302
3.81747	1350.00	1402.37	7.835
3.81747	1350.00	1403.31	8.379
3.81732	1350.00	1410.81	8.926
3.81754	1350.00	1402.37	9.456
3.81903	1350.00	1401.43	10.020
3.81836	1350.00	1402.37	10.565
3.81851	1350.00	1405.18	11.109
3.81963	1350.00	1402.37	11.655
3.81970	1350.00	1403.31	12.219
3.82022	1350.00	1406.12	12.763
3.82000	1350.00	1402.37	13.309
3.82074	1350.00	1400.49	13.854
3.81992	1350.00	1404.24	14.418
3.82052	1350.00	1401.43	14.962
3.82074	1350.00	1402.37	15.508
3.82044	1350.00	1405.18	16.054
3.82081	1350.00	1405.18	16.583
3.82081	1350.00	1406.12	17.148
3.82148	1350.00	1405.18	17.692
3.82156	1350.00	1405.18	18.242
3.82230	1350.00	1400.49	18.805
3.82230	1350.00	1403.31	19.349
3.82215	1350.00	1399.55	19.895
3.82163	1350.00	1404.24	20.423
3.82222	1350.00	1408.00	20.989
3.82252	1350.00	1401.43	21.735
3.82312	1350.00	1401.43	22.286
3.82304	1350.00	1403.31	22.830
3.82379	1350.00	1404.24	23.393
3.82379	1350.00	1401.43	23.939
3.82341	1350.00	1404.24	24.484
3.82438	1350.00	1406.12	25.056
3.82416	1350.00	1396.74	25.630
3.82461	1350.00	1401.43	26.203
3.82468	1350.00	1400.49	26.751
3.82438	1350.00	1401.43	27.335
3.82483	1350.00	1403.31	27.883
3.82401	1350.00	1403.31	28.447
3.82460	1350.00	1400.49	28.993
3.82513	1350.00	1405.18	29.540
3.82490	1350.00	1405.18	30.105
3.82572	1350.00	1404.24	30.650
3.82602	1350.00	1402.37	31.258
3.82542	1350.00	1406.12	31.819
3.82527	1350.00	1399.55	32.525
3.82609	1350.00	1395.80	33.098
3.82587	1350.00	1400.49	33.645
3.82564	1350.00	1403.31	34.190
3.82609	1350.00	1401.43	34.722
3.82557	1350.00	1405.18	35.266
3.82676	1350.00	1407.06	35.812
3.82609	1350.00	1408.00	36.358
