Vcell	Icell	measured	regon	time
3.69441	2.16	 0.20
3.94296	1.86	 0.41
3.95248	1.99	 0.61
3.92156	2.16	 0.81
3.93791	2.16	 1.01
3.95932	2.16	 1.22
3.96170	2.16	 1.42
3.96259	2.16	 1.62
3.96407	2.16	 1.82
3.96586	2.16	 2.03
3.96824	2.16	 2.23
3.96913	2.16	 2.43
3.96853	2.16	 2.63
3.97151	2.16	 2.83
3.97210	2.16	 3.03
3.97418	2.16	 3.24
3.97389	2.16	 3.44
3.97626	2.16	 3.64
3.97864	2.16	 3.85
3.97745	2.16	 4.05
3.97864	2.16	 4.25
3.98043	2.16	 4.45
3.98102	2.16	 4.65
3.98399	2.16	 4.85
3.98281	2.16	 5.06
3.98281	2.16	 5.26
3.98548	2.16	 5.46
3.98637	2.16	 5.66
3.98756	2.16	 5.87
3.98548	2.16	 6.07
3.98697	2.16	 6.27
3.98905	2.16	 6.48
3.99024	2.16	 6.68
3.99262	2.16	 6.88
3.99143	2.16	 7.09
3.99143	2.16	 7.29
3.99202	2.16	 7.49
3.99321	2.16	 7.69
3.99321	2.16	 7.89
3.99440	2.16	 8.09
3.99351	2.16	 8.30
3.99678	2.16	 8.50
3.99618	2.16	 8.70
3.99678	2.16	 8.91
3.99708	2.16	 9.11
3.99827	2.16	 9.31
3.99886	2.16	 9.51
3.99886	2.16	 9.72
3.99975	2.16	 9.92
3.99975	2.16	10.12
4.00183	2.15	10.33
4.00094	2.15	10.53
4.00154	2.14	10.73
4.00154	2.14	10.93
4.00124	2.13	11.14
4.00154	2.13	11.34
4.00005	2.13	11.54
4.00005	2.13	11.74
4.00094	2.13	11.94
4.00154	2.12	12.15
4.00183	2.11	12.35
4.00124	2.11	12.55
4.00243	2.10	12.76
4.00124	2.10	12.96
4.00094	2.10	13.16
4.00035	2.10	13.36
4.00124	2.09	13.57
4.00094	2.09	13.77
4.00213	2.08	13.97
4.00064	2.08	14.17
4.00064	2.08	14.37
4.00362	2.06	14.57
4.00154	2.06	14.77
3.99975	2.07	14.97
4.00035	2.06	15.18
4.00094	2.06	15.38
3.99975	2.06	15.58
4.00302	2.05	15.78
4.00124	2.05	15.99
3.99946	2.05	16.19
4.00035	2.05	16.39
4.00273	2.04	16.59
4.00183	2.03	16.80
4.00094	2.03	17.00
4.00124	2.03	17.20
4.00094	2.02	17.40
4.00213	2.02	17.61
3.99886	2.03	17.81
4.00064	2.02	18.01
4.00183	2.01	18.21
4.00213	2.00	18.41
3.99946	2.01	18.62
3.99946	2.01	18.82
4.00154	2.00	19.02
4.00154	2.00	19.23
4.00183	1.99	19.43
4.00064	1.99	19.63
4.00005	1.99	19.83
4.00064	1.99	20.03
4.00183	1.98	20.24
4.00064	1.98	20.44
4.00064	1.98	20.64
4.00064	1.98	20.84
4.00183	1.97	21.05
4.00094	1.97	21.25
4.00094	1.97	21.45
4.00035	1.97	21.65
4.00005	1.97	21.85
3.99975	1.97	22.05
3.99946	1.97	22.26
4.00124	1.96	22.46
4.00273	1.95	22.67
4.00213	1.95	22.87
3.99916	1.96	23.07
3.99916	1.96	23.28
4.00035	1.95	23.48
4.00035	1.95	23.68
4.00094	1.95	23.89
4.00064	1.95	24.09
4.00064	1.95	24.29
4.00094	1.94	24.49
3.99856	1.95	24.69
4.00005	1.95	24.90
4.00154	1.94	25.10
4.00332	1.93	25.30
4.00035	1.93	25.50
3.99916	1.94	25.70
4.00064	1.93	25.91
4.00005	1.93	26.11
4.00064	1.93	26.31
4.00094	1.93	26.52
4.00154	1.92	26.72
4.00124	1.92	26.92
4.00035	1.92	27.12
4.00005	1.92	27.33
4.00005	1.92	27.53
4.00094	1.91	27.73
4.00035	1.91	27.94
4.00064	1.91	28.14
4.00005	1.91	28.34
4.00005	1.91	28.54
4.00094	1.91	28.74
4.00094	1.90	28.95
4.00035	1.90	29.15
4.00154	1.90	29.35
4.00154	1.89	29.55
