Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
0.000000	9.356533	0.000000	0.000000	3.398572	9.397338
0.000000	9.457361	0.000000	0.000000	3.399464	9.498276
0.000000	9.558193	0.000000	0.000000	3.400058	9.599341
0.000000	9.658730	0.000000	0.000000	3.398869	9.703463
0.000000	9.759342	0.000000	0.000000	3.399464	9.806885
0.000000	9.859585	0.000000	0.000000	3.400058	9.917198
0.000000	9.959717	0.000000	0.000000	3.398869	9.998451
0.000000	10.059758	0.000000	0.000000	3.400356	10.098466
0.000000	10.160383	0.000000	0.000000	3.399761	10.201046
0.000000	10.260646	0.000000	0.000000	3.399464	10.301211
0.000000	10.360748	0.000000	0.000000	3.399166	10.403439
0.000000	10.460836	0.000000	0.000000	3.400653	10.503512
0.000000	10.560938	0.000000	0.000000	3.399464	10.606006
0.000000	10.661035	0.000000	0.000000	3.400058	10.708444
0.000000	10.761229	0.000000	0.000000	3.399166	10.810788
0.000000	10.861269	0.000000	0.000000	3.399464	10.887215
0.000000	10.961713	0.000000	0.000000	3.400653	11.013233
0.000000	11.062361	0.000000	0.000000	3.399761	11.094346
0.000000	11.162454	0.000000	0.000000	3.400356	11.188618
0.000000	11.262708	0.000000	0.000000	3.400058	11.318547
0.000000	11.363122	0.000000	0.000000	3.400356	11.399564
0.000000	11.463206	0.000000	0.000000	3.399464	11.501782
0.000000	11.564192	0.000000	0.000000	3.400356	11.621669
0.000000	11.664441	0.000000	0.000000	3.400058	11.705861
0.000000	11.764615	0.000000	0.000000	3.400058	11.807408
0.000000	11.865106	0.000000	0.000000	3.400653	11.908380
0.000000	11.966005	0.000000	0.000000	3.400058	12.008963
0.000000	12.066235	0.000000	0.000000	3.399464	12.111239
0.000000	12.166689	0.000000	0.000000	3.399464	12.211858
0.000000	12.267011	0.000000	0.000000	3.399761	12.314150
0.000000	12.367421	0.000000	0.000000	3.400058	12.414512
0.000000	12.467724	0.000000	0.000000	3.400058	12.495721
0.000000	12.568153	0.000000	0.000000	3.400058	12.625526
0.000000	12.668664	0.000000	0.000000	3.400356	12.707361
0.000000	12.769127	0.000000	0.000000	3.399166	12.808235
0.000000	12.869397	0.000000	0.000000	3.400058	12.908218
0.000000	12.969574	0.000000	0.000000	3.399166	13.010602
0.000000	13.070597	0.000000	0.000000	3.399761	13.111215
0.000000	13.171573	0.000000	0.000000	3.400058	13.212434
0.000000	13.272158	0.000000	0.000000	3.399464	13.315285
0.000000	13.372697	0.000000	0.000000	3.399464	13.415615
0.000000	13.473293	0.000000	0.000000	3.399761	13.516703
0.000000	13.573768	0.000000	0.000000	3.399464	13.616664
0.000000	13.677703	0.000000	0.000000	3.399166	13.721648
0.000000	13.778425	0.000000	0.000000	3.400653	13.823756
0.000000	13.879319	0.000000	0.000000	3.400356	13.926849
0.000000	13.979541	0.000000	0.000000	3.400356	14.028736
0.000000	14.079645	0.000000	0.000000	3.399166	14.105368
0.000000	14.180617	0.000000	0.000000	3.399464	14.227604
0.000000	14.281103	0.000000	0.000000	3.400653	14.330498
0.000000	14.381554	0.000000	0.000000	3.400058	14.407303
0.000000	14.482294	0.000000	0.000000	3.399761	14.531875
0.000000	14.582840	0.000000	0.000000	3.400356	14.633891
0.000000	14.683202	0.000000	0.000000	3.400356	14.711317
0.000000	14.784104	0.000000	0.000000	3.399761	14.836807
0.000000	14.884810	0.000000	0.000000	3.399464	14.917459
0.000000	14.984877	0.000000	0.000000	3.400058	15.021635
0.000000	15.085162	0.000000	0.000000	3.399166	15.143599
0.000000	15.185908	0.000000	0.000000	3.400058	15.226845
0.000000	15.286933	0.000000	0.000000	3.400950	15.327707
0.000000	15.387407	0.000000	0.000000	3.399761	15.430634
0.000000	15.487674	0.000000	0.000000	3.400356	15.531137
0.000000	15.588670	0.000000	0.000000	3.400058	15.632127
0.000000	15.689179	0.000000	0.000000	3.399761	15.733089
0.000000	15.789579	0.000000	0.000000	3.399761	15.834709
0.000000	15.890202	0.000000	0.000000	3.399464	15.935965
