Vcell	Icell	measured	regon	time
4.11	2366	2320	1	114.06
4.12	2385	2360	1	114.51
4.11	2363	2324	1	114.95
4.12	2389	2363	1	115.40
4.11	2358	2327	1	115.84
4.11	2379	2356	1	116.29
4.12	2372	2353	1	116.74
4.12	2361	2348	1	117.19
4.11	2360	2339	1	117.63
4.12	2370	2345	1	118.08
4.12	2358	2342	1	118.52
4.11	2349	2348	1	118.97
4.12	2384	2368	1	119.42
4.11	2348	2322	1	119.86
4.11	2357	2335	1	120.31
4.12	2367	2352	1	120.75
4.11	2347	2311	1	121.20
4.12	2352	2321	1	121.64
4.12	2346	2303	1	122.09
4.11	2348	2327	1	122.54
4.11	2348	2329	1	122.98
4.12	2357	2328	1	123.43
4.11	2330	2312	1	123.87
4.12	2361	2329	1	124.32
4.11	2340	2314	1	124.76
4.11	2340	2295	1	125.23
4.12	2344	2323	1	125.67
4.11	2332	2332	1	126.12
4.12	2342	2326	1	126.57
4.11	2321	2301	1	127.01
4.12	2362	2326	1	127.46
4.12	2315	2319	1	127.90
4.11	2326	2318	1	128.35
4.11	2334	2301	1	128.80
4.11	2340	2327	1	129.24
4.12	2327	2303	1	129.69
4.11	2321	2265	1	130.13
4.11	2340	2305	1	130.60
4.11	2325	2308	1	131.04
4.11	2323	2280	1	131.49
4.12	2326	2318	1	131.94
4.11	2312	2296	1	132.38
4.11	2326	2301	1	132.83
4.12	2320	2278	1	133.27
4.11	2310	2312	1	133.72
4.11	2314	2286	1	134.16
4.11	2322	2296	1	134.63
4.11	2315	2301	1	135.08
4.11	2328	2311	1	135.52
4.12	2322	2314	1	135.97
4.11	2300	2259	1	136.41
4.12	2319	2306	1	136.86
4.11	2296	2271	1	137.31
4.12	2329	2315	1	137.75
4.11	2294	2264	1	138.20
4.12	2318	2294	1	138.64
4.11	2293	2282	1	139.09
4.12	2318	2301	1	139.54
4.11	2293	2260	1	139.98
4.11	2301	2289	1	140.43
4.11	2309	2318	1	140.88
4.11	2302	2267	1	141.32
4.11	2293	2280	1	141.76
4.11	2293	2268	1	142.21
4.11	2296	2279	1	142.66
4.11	2287	2268	1	143.10
4.11	2299	2285	1	143.55
4.11	2301	2304	1	143.99
4.11	2285	2258	1	144.44
4.11	2295	2283	1	144.89
4.11	2285	2263	1	145.33
4.11	2283	2286	1	145.78
4.11	2288	2286	1	146.23
4.11	2284	2257	1	146.67
4.11	2292	2279	1	147.12
4.11	2280	2258	1	147.56
4.11	2284	2268	1	148.01
4.11	2274	2270	1	148.45
4.11	2293	2299	1	148.90
4.11	2271	2235	1	149.35
4.11	2276	2271	1	149.79
4.11	2282	2256	1	150.24
4.11	2274	2260	1	150.68
4.11	2281	2278	1	151.13
4.11	2278	2245	1	151.58
4.11	2265	2233	1	152.02
4.11	2270	2275	1	152.47
4.11	2271	2251	1	152.92
4.11	2266	2252	1	153.37
4.11	2265	2257	1	153.82
4.11	2268	2236	1	154.26
4.11	2258	2264	1	154.69
4.11	2268	2246	1	155.14
4.11	2268	2255	1	155.58
4.11	2265	2232	1	156.02
4.11	2251	2243	1	156.47
4.11	2262	2253	1	156.92
4.11	2258	2243	1	157.36
4.12	2259	2246	1	157.82
4.11	2237	2250	1	158.27
4.11	2261	2234	1	158.72
4.11	2258	2229	1	159.17
4.11	2255	2245	1	159.61
4.11	2246	2210	1	160.06
4.11	2253	2237	1	160.50
4.11	2241	2222	1	160.95
4.11	2248	2223	1	161.39
4.11	2256	2221	1	161.84
4.11	2237	2226	1	162.29
4.11	2250	2240	1	162.73
4.11	2237	2223	1	163.18
4.11	2249	2238	1	163.62
4.11	2238	2220	1	164.07
4.11	2231	2223	1	164.52
4.11	2233	2217	1	164.96
4.11	2235	2203	1	165.41
4.11	2239	2224	1	165.85
4.11	2225	2183	1	166.30
4.11	2241	2232	1	166.74
4.11	2223	2200	1	167.19
4.11	2231	2219	1	167.64
4.11	2226	2200	1	168.08
4.11	2233	2214	1	168.53
4.11	2234	2213	1	168.97
4.11	2224	2176	1	169.42
4.11	2223	2195	1	169.89
4.11	2214	2195	1	170.33
4.11	2227	2212	1	170.78
4.11	2219	2182	1	171.22
4.11	2228	2204	1	171.67
4.11	2211	2186	1	172.12
4.11	2219	2195	1	172.56
4.11	2214	2200	1	173.01
4.11	2231	2219	1	173.45
4.11	2205	2179	1	173.90
4.11	2214	2216	1	174.35
4.11	2203	2209	1	174.79
4.11	2208	2189	1	175.24
4.11	2209	2183	1	175.68
4.11	2210	2178	1	176.13
4.11	2225	2189	1	176.57
4.11	2206	2186	1	177.02
4.11	2202	2165	1	177.47
4.11	2213	2201	1	177.93
4.11	2198	2200	1	178.38
4.11	2209	2182	1	178.82
4.11	2207	2193	1	179.27
4.11	2193	2197	1	179.71
4.11	2202	2174	1	180.16
4.11	2198	2179	1	180.61
4.11	2198	2169	1	181.05
4.11	2195	2179	1	181.50
4.11	2196	2181	1	181.94
4.11	2187	2151	1	182.39
4.11	2189	2180	1	182.83
4.11	2200	2184	1	183.28
4.11	2189	2166	1	183.73
4.11	2199	2186	1	184.17
4.11	2189	2168	1	184.64
4.11	2191	2172	1	185.08
4.11	2201	2174	1	185.53
4.11	2193	2194	1	185.98
4.11	2181	2170	1	186.42
4.11	2185	2179	1	186.87
4.11	2181	2158	1	187.31
4.11	2180	2151	1	187.76
4.11	2182	2163	1	188.20
4.11	2168	2141	1	188.65
4.11	2172	2149	1	189.10
4.11	2175	2139	1	189.54
4.11	2175	2138	1	189.99
4.11	2166	2133	1	190.43
4.11	2168	2141	1	190.88
4.11	2159	2138	1	191.32
4.11	2171	2144	1	191.77
4.11	2160	2123	1	192.22
4.11	2165	2152	1	192.66
4.11	2161	2153	1	193.11
4.11	2162	2133	1	193.56
4.11	2164	2147	1	194.00
4.11	2176	2144	1	194.45
4.11	2161	2120	1	194.90
4.11	2157	2121	1	195.34
4.11	2148	2128	1	195.79
4.11	2164	2142	1	196.23
4.11	2160	2133	1	196.68
4.11	2165	2120	1	197.14
4.11	2146	2105	1	197.59
4.11	2163	2139	1	198.03
4.11	2151	2135	1	198.48
4.11	2159	2138	1	198.93
4.11	2144	2100	1	199.37
4.11	2160	2140	1	199.82
4.11	2148	2118	1	200.26
4.11	2141	2123	1	200.71
4.11	2160	2144	1	201.16
4.12	2148	2127	1	201.60
4.11	2129	2086	1	202.05
4.11	2143	2109	1	202.51
4.11	2133	2079	1	202.96
4.11	2150	2129	1	203.40
4.11	2141	2124	1	203.85
4.12	2146	2102	1	204.30
4.11	2118	2072	1	204.74
4.11	2145	2123	1	205.19
4.11	2144	2092	1	205.63
4.11	2134	2099	1	206.08
4.11	2148	2121	1	206.53
4.11	2126	2114	1	206.97
4.11	2149	2145	1	207.42
4.11	2123	2093	1	207.86
4.11	2140	2118	1	208.30
4.11	2122	2083	1	208.75
4.11	2144	2118	1	209.19
4.11	2127	2112	1	209.64
4.11	2128	2087	1	210.09
4.11	2131	2083	1	210.53
4.11	2115	2089	1	210.98
4.12	2120	2083	1	211.42
4.11	2103	2082	1	211.87
4.11	2133	2097	1	212.34
4.11	2127	2098	1	212.79
4.11	2118	2085	1	213.24
4.11	2122	2072	1	213.68
4.11	2111	2084	1	214.13
4.11	2103	2068	1	214.57
4.11	2129	2094	1	215.02
4.11	2108	2087	1	215.47
4.11	2120	2082	1	215.91
4.11	2103	2071	1	216.36
4.11	2111	2069	1	216.80
4.11	2103	2064	1	217.25
4.11	2125	2094	1	217.69
4.11	2110	2083	1	218.14
4.11	2104	2068	1	218.59
4.11	2123	2088	1	219.03
4.11	2100	2065	1	219.48
4.11	2107	2103	1	219.92
4.11	2092	2072	1	220.37
4.11	2101	2068	1	220.83
4.11	2118	2084	1	221.28
4.11	2091	2059	1	221.72
4.11	2111	2077	1	222.17
4.11	2095	2073	1	222.61
4.11	2088	2059	1	223.06
4.11	2102	2060	1	223.51
4.11	2108	2079	1	223.97
4.11	2083	2039	1	224.42
4.11	2093	2041	1	224.86
4.11	2094	2080	1	225.31
4.11	2093	2067	1	225.75
4.11	2095	2077	1	226.20
4.11	2084	2055	1	226.65
4.11	2081	2057	1	227.09
4.11	2080	2016	1	227.54
4.11	2093	2078	1	227.99
4.11	2069	2042	1	228.43
4.11	2095	2088	1	228.88
4.11	2098	2057	1	229.32
4.11	2078	2030	1	229.77
4.11	2085	2076	1	230.21
4.11	2081	2057	1	230.66
4.11	2080	2052	1	231.11
4.11	2083	2070	1	231.56
4.11	2080	2065	1	232.00
4.11	2081	2042	1	232.45
4.11	2083	2038	1	232.89
4.11	2072	2027	1	233.34
4.11	2080	2032	1	233.78
4.11	2081	2035	1	234.23
4.11	2075	2035	1	234.68
4.11	2061	2039	1	235.12
4.11	2082	2066	1	235.57
4.11	2057	2019	1	236.01
4.11	2080	2050	1	236.46
4.11	2069	2042	1	236.91
4.11	2080	2039	1	237.35
4.11	2067	2050	1	237.80
4.11	2075	2063	1	238.25
4.11	2059	2042	1	238.69
4.11	2071	2056	1	239.14
4.11	2074	2051	1	239.58
4.11	2059	2035	1	240.03
4.11	2064	2041	1	240.47
4.11	2062	2020	1	240.92
4.11	2052	2029	1	241.38
4.11	2068	2032	1	241.83
4.11	2067	2026	1	242.28
4.11	2050	2023	1	242.72
4.11	2059	2041	1	243.17
4.11	2063	2038	1	243.61
4.11	2043	2027	1	244.06
4.11	2054	2029	1	244.50
4.11	2058	2013	1	244.95
4.11	2047	2011	1	245.41
4.11	2053	2042	1	245.86
4.11	2053	2034	1	246.31
4.11	2046	1992	1	246.75
4.11	2047	2018	1	247.20
4.11	2045	2016	1	247.65
4.11	2055	2031	1	248.09
4.11	2049	2014	1	248.54
4.11	2043	2015	1	248.98
4.11	2051	2018	1	249.43
4.11	2036	2008	1	249.88
4.11	2034	2003	1	250.32
4.11	2041	2021	1	250.77
4.11	2034	1998	1	251.21
4.11	2040	2010	1	251.66
4.11	2047	2014	1	252.10
4.11	2039	2027	1	252.55
4.11	2041	2011	1	252.99
4.11	2042	2015	1	253.44
4.11	2034	2007	1	253.89
4.11	2039	2011	1	254.34
4.11	2033	2000	1	254.78
4.11	2037	2016	1	255.23
4.11	2033	2010	1	255.68
4.11	2027	2014	1	256.12
4.11	2038	2019	1	256.57
4.11	2027	2000	1	257.01
4.11	2040	2011	1	257.46
4.11	2037	2018	1	257.90
4.11	2024	1995	1	258.35
4.11	2032	1998	1	258.80
4.11	2026	1999	1	259.24
4.11	2018	1981	1	259.69
4.11	2023	1980	1	260.13
4.11	2034	1997	1	260.60
4.11	2029	1990	1	261.05
4.11	2015	1985	1	261.49
4.11	2019	1998	1	261.94
4.11	2021	2003	1	262.38
4.11	2021	1984	1	262.81
4.11	2022	1987	1	263.26
4.11	2015	1979	1	263.71
4.11	2021	1989	1	264.15
4.11	2013	2006	1	264.60
4.11	2013	1971	1	265.04
4.11	2013	1980	1	265.49
4.11	2022	1976	1	265.93
4.11	2006	1977	1	266.38
4.11	2013	1982	1	266.83
4.11	2013	1967	1	267.27
4.11	2017	1977	1	267.72
4.11	2008	1974	1	268.16
4.11	1997	1966	1	268.61
4.11	2018	1985	1	269.06
4.11	2007	2003	1	269.50
4.11	2007	1984	1	269.95
4.11	2002	1957	1	270.39
4.11	2002	1975	1	270.84
4.11	2012	1965	1	271.29
4.11	1995	1985	1	271.73
4.11	2004	1989	1	272.18
4.11	1998	1958	1	272.62
4.11	1998	1972	1	273.07
4.11	2002	1969	1	273.53
4.11	2003	1970	1	273.97
4.10	1999	1967	1	274.42
4.11	2013	1981	1	274.87
4.11	1988	1936	1	275.31
4.11	1998	1962	1	275.76
4.11	1994	1972	1	276.21
4.11	1996	1981	1	276.65
4.11	1983	1948	1	277.10
4.11	1996	1958	1	277.55
4.11	1997	1955	1	277.99
4.11	1993	1970	1	278.44
4.11	2001	1986	1	278.88
4.11	1997	1958	1	279.33
4.11	1984	1943	1	279.78
4.11	1985	1962	1	280.22
4.11	1997	1978	1	280.69
4.11	1970	1936	1	281.14
4.11	1996	1962	1	281.58
4.11	1993	1963	1	282.03
4.11	1967	1931	1	282.47
4.11	1989	1954	1	282.92
4.11	1976	1961	1	283.37
4.11	1978	1950	1	283.81
4.11	1976	1943	1	284.28
4.11	1981	1960	1	284.73
4.11	1981	1942	1	285.18
4.11	1970	1948	1	285.62
4.11	1971	1950	1	286.07
4.10	1979	1927	1	286.51
4.11	1991	1948	1	286.96
4.11	1964	1932	1	287.41
4.11	1980	1956	1	287.87
4.11	1971	1947	1	288.32
4.11	1968	1923	1	288.77
4.10	1973	1950	1	289.21
4.11	1984	1959	1	289.66
4.11	1977	1948	1	290.10
4.11	1970	1943	1	290.55
4.11	1963	1928	1	291.00
4.11	1971	1952	1	291.44
4.11	1966	1944	1	291.89
4.11	1977	1933	1	292.33
4.11	1966	1954	1	292.78
4.11	1957	1918	1	293.22
4.11	1972	1950	1	293.67
4.11	1952	1900	1	294.11
4.11	1971	1944	1	294.56
4.11	1966	1929	1	295.01
4.10	1958	1931	1	295.47
4.11	1974	1929	1	295.91
4.11	1949	1912	1	296.36
4.11	1962	1932	1	296.81
4.11	1968	1937	1	297.25
4.11	1947	1919	1	297.70
4.11	1965	1920	1	298.14
4.11	1953	1913	1	298.59
4.11	1959	1937	1	299.04
4.11	1947	1894	1	299.49
4.11	1951	1898	1	299.93
4.11	1963	1938	1	300.38
4.11	1948	1923	1	300.83
4.11	1963	1943	1	301.27
4.11	1943	1910	1	301.72
4.11	1961	1946	1	302.16
4.11	1949	1929	1	302.61
4.11	1939	1908	1	303.05
4.11	1949	1915	1	303.50
4.11	1946	1901	1	303.94
4.11	1935	1915	1	304.39
4.11	1955	1914	1	304.84
4.11	1944	1902	1	305.29
4.11	1948	1921	1	305.73
4.11	1939	1919	1	306.18
4.11	1949	1919	1	306.62
4.11	1941	1895	1	307.07
4.11	1933	1892	1	307.52
4.11	1938	1910	1	307.96
4.11	1939	1922	1	308.41
4.11	1931	1888	1	308.85
4.11	1948	1918	1	309.30
4.11	1945	1904	1	309.74
4.11	1941	1922	1	310.19
4.11	1938	1903	1	310.63
4.10	1926	1904	1	311.08
4.11	1950	1927	1	311.53
4.11	1930	1898	1	311.96
4.11	1925	1876	1	312.40
4.11	1935	1910	1	312.85
4.11	1935	1897	1	313.30
4.11	1938	1915	1	313.74
4.11	1930	1899	1	314.19
4.11	1923	1861	1	314.64
4.11	1924	1880	1	315.08
4.11	1926	1902	1	315.53
4.11	1928	1877	1	315.98
4.11	1915	1870	1	316.42
4.11	1924	1891	1	316.87
4.11	1931	1891	1	317.31
4.11	1917	1883	1	317.76
4.11	1918	1867	1	318.20
4.11	1909	1849	1	318.65
4.11	1923	1890	1	319.10
4.11	1928	1894	1	319.54
4.11	1918	1905	1	319.99
4.11	1925	1895	1	320.43
4.11	1906	1861	1	320.88
4.11	1918	1883	1	321.33
4.11	1921	1892	1	321.77
4.11	1905	1861	1	322.22
4.11	1912	1863	1	322.66
4.11	1908	1854	1	323.11
4.11	1910	1864	1	323.55
4.11	1920	1889	1	324.02
4.11	1919	1877	1	324.47
4.10	1902	1866	1	324.91
4.11	1931	1902	1	325.36
4.11	1912	1874	1	325.80
4.11	1907	1875	1	326.27
4.11	1911	1871	1	326.72
4.11	1917	1887	1	327.16
4.11	1903	1857	1	327.61
4.11	1913	1877	1	328.05
4.11	1911	1880	1	328.50
4.11	1910	1864	1	328.94
4.11	1905	1859	1	329.39
4.11	1907	1887	1	329.83
4.11	1905	1865	1	330.28
4.11	1908	1865	1	330.73
4.11	1903	1858	1	331.17
4.11	1901	1849	1	331.62
4.11	1888	1858	1	332.07
4.11	1904	1872	1	332.51
4.11	1894	1859	1	332.96
4.11	1896	1858	1	333.40
4.11	1890	1843	1	333.85
4.11	1888	1849	1	334.29
4.11	1893	1844	1	334.74
4.11	1903	1867	1	335.19
4.11	1883	1857	1	335.64
4.11	1901	1859	1	336.08
4.11	1882	1847	1	336.53
4.11	1891	1846	1	336.97
4.11	1877	1842	1	337.45
4.11	1896	1845	1	337.90
4.11	1875	1843	1	338.34
4.11	1896	1874	1	338.79
4.11	1877	1828	1	339.23
4.11	1895	1868	1	339.68
4.11	1886	1862	1	340.13
4.11	1893	1859	1	340.58
4.11	1894	1873	1	341.02
4.11	1879	1826	1	341.46
4.11	1892	1850	1	341.90
4.10	1873	1849	1	342.35
4.11	1894	1852	1	342.79
4.11	1874	1842	1	343.22
4.10	1880	1841	1	343.67
4.11	1895	1853	1	344.12
4.11	1880	1829	1	344.57
4.11	1884	1857	1	345.01
4.11	1872	1833	1	345.46
4.11	1879	1837	1	345.91
4.11	1880	1834	1	346.35
4.11	1883	1843	1	346.80
4.11	1866	1820	1	347.24
4.11	1879	1832	1	347.69
4.11	1875	1841	1	348.16
4.11	1880	1845	1	348.60
4.11	1879	1839	1	349.05
4.11	1881	1836	1	349.49
4.11	1871	1846	1	349.94
4.11	1864	1817	1	350.38
4.11	1867	1821	1	350.83
4.11	1867	1820	1	351.28
4.11	1877	1838	1	351.72
4.11	1867	1831	1	352.17
4.11	1873	1829	1	352.61
4.11	1867	1822	1	353.06
4.11	1870	1844	1	353.50
4.11	1863	1827	1	353.95
4.11	1863	1829	1	354.40
4.11	1862	1818	1	354.85
4.10	1858	1810	1	355.29
4.11	1873	1844	1	355.74
4.11	1851	1832	1	356.18
4.11	1861	1821	1	356.63
4.11	1860	1825	1	357.07
4.11	1861	1832	1	357.52
4.11	1866	1825	1	357.97
4.11	1856	1814	1	358.41
4.11	1858	1825	1	358.86
4.11	1865	1813	1	359.30
4.11	1858	1814	1	359.75
4.11	1857	1814	1	360.20
4.11	1861	1829	1	360.64
4.11	1853	1813	1	361.11
4.11	1848	1815	1	361.55
4.11	1855	1816	1	362.00
4.11	1856	1826	1	362.44
4.11	1853	1824	1	362.89
4.10	1853	1823	1	363.34
4.11	1861	1827	1	363.78
4.11	1844	1822	1	364.23
4.10	1855	1811	1	364.67
4.11	1860	1821	1	365.12
4.11	1838	1806	1	365.56
4.11	1856	1812	1	366.01
4.10	1846	1813	1	366.46
4.11	1858	1815	1	366.91
4.11	1837	1801	1	367.35
4.10	1848	1809	1	367.79
4.11	1853	1808	1	368.24
4.11	1843	1801	1	368.71
4.11	1848	1805	1	369.15
4.11	1842	1811	1	369.60
4.11	1838	1814	1	370.04
4.11	1843	1807	1	370.50
4.11	1848	1813	1	370.95
4.11	1837	1812	1	371.39
4.11	1838	1794	1	371.84
4.11	1844	1798	1	372.29
4.11	1840	1790	1	372.73
4.11	1844	1813	1	373.18
4.11	1840	1813	1	373.62
4.11	1835	1817	1	374.09
4.11	1840	1812	1	374.54
4.11	1839	1804	1	374.98
4.11	1831	1812	1	375.43
4.11	1839	1806	1	375.87
4.11	1834	1808	1	376.32
4.10	1830	1811	1	376.77
4.11	1841	1819	1	377.21
4.11	1825	1788	1	377.66
4.11	1831	1796	1	378.11
4.11	1836	1816	1	378.55
4.11	1828	1792	1	379.00
4.11	1834	1790	1	379.44
4.11	1829	1789	1	379.89
4.11	1827	1787	1	380.33
4.10	1831	1796	1	380.78
4.11	1836	1803	1	381.22
4.11	1823	1776	1	381.69
4.10	1830	1786	1	382.14
4.11	1832	1798	1	382.58
4.11	1826	1806	1	383.03
4.11	1829	1783	1	383.47
4.11	1830	1815	1	383.92
4.10	1821	1778	1	384.36
4.11	1831	1791	1	384.81
4.11	1820	1774	1	385.26
4.11	1817	1781	1	385.70
4.10	1819	1784	1	386.15
4.11	1827	1815	1	386.60
4.11	1814	1767	1	387.08
4.11	1824	1791	1	387.53
4.11	1811	1756	1	387.99
4.11	1821	1780	1	388.46
4.11	1817	1778	1	388.91
4.11	1816	1786	1	389.36
