Vcell	Icell	measured	regon	time
4.02738	1350.00	1405.18	0	0.604
4.05503	1350.00	1405.18	0	1.059
4.06060	1350.00	1404.24	0	1.523
4.06409	1350.00	1406.12	0	1.974
4.06610	1350.00	1398.61	0	2.420
4.06833	1350.00	1407.06	0	2.864
4.06974	1350.00	1408.00	0	3.311
4.07182	1350.00	1405.18	0	3.757
4.07435	1350.00	1406.12	3	4.202
4.07524	1350.00	1403.31	3	4.648
4.07591	1350.00	1405.18	3	5.096
4.07740	1350.00	1406.12	3	5.540
4.07926	1350.00	1407.06	3	5.987
4.08000	1350.00	1405.18	3	6.433
4.08201	1350.00	1400.49	3	6.888
4.08298	1350.00	1401.43	3	7.326
4.08439	1350.00	1403.31	3	7.772
4.08506	1350.00	1406.12	3	8.219
4.08558	1350.00	1399.55	3	8.664
4.08677	1350.00	1403.31	3	9.109
4.08818	1350.00	1407.06	3	9.557
4.08892	1350.00	1405.18	3	10.002
4.09041	1350.00	1401.43	3	10.447
4.09138	1350.00	1400.49	3	10.895
4.09212	1350.00	1403.31	3	11.361
4.09323	1350.00	1398.61	3	11.806
4.09413	1350.00	1404.24	3	12.255
4.09405	1350.00	1408.00	3	12.701
4.09487	1350.00	1404.24	3	13.135
4.09554	1350.00	1400.49	3	13.581
4.09650	1350.00	1408.00	3	14.048
4.09740	1350.00	1406.12	3	14.493
4.09829	1350.00	1402.37	3	14.941
4.09858	1350.00	1408.00	3	15.388
4.10015	1350.00	1403.31	3	15.834
4.10022	1349.39	1404.24	1	16.292
4.10149	1349.09	1406.12	1	16.739
4.10075	1343.87	1389.23	1	17.205
4.10120	1346.73	1388.29	1	17.650
4.10201	1344.83	1389.23	1	18.097
4.10261	1341.36	1387.35	1	18.542
4.10313	1338.72	1390.17	1	18.988
4.10270	1336.33	1377.97	1	19.433
4.10417	1337.79	1393.92	1	19.886
4.10426	1331.49	1378.90	1	20.323
4.10463	1330.70	1373.27	1	20.771
4.10552	1328.76	1377.97	1	21.216
4.10472	1324.64	1362.01	1	21.661
4.10589	1327.38	1377.97	1	22.113
4.10560	1322.09	1362.01	1	22.559
4.10605	1322.68	1363.89	1	23.008
4.10620	1320.29	1364.83	1	23.453
4.10687	1319.07	1362.95	1	23.900
4.10642	1315.70	1363.89	1	24.346
4.10709	1316.88	1366.70	1	24.790
4.10695	1313.47	1351.69	1	25.236
4.10710	1313.35	1355.44	1	25.684
4.10732	1312.03	1350.75	1	26.140
4.10784	1310.41	1350.75	1	26.585
4.10799	1307.55	1352.63	1	27.030
4.10784	1306.15	1355.44	1	27.496
4.10866	1305.97	1354.50	1	27.970
4.10897	1301.83	1343.24	1	28.436
4.10815	1299.69	1340.43	1	28.888
4.10822	1302.16	1342.30	1	29.348
4.10904	1301.06	1346.06	1	29.819
4.10904	1296.86	1338.55	1	30.284
4.10949	1295.97	1334.79	1	30.730
4.11038	1293.22	1337.61	1	31.176
4.10942	1288.62	1334.79	1	31.621
4.10964	1291.51	1333.86	1	32.069
4.10912	1289.66	1331.98	1	32.515
4.10987	1290.84	1331.98	1	32.959
4.11017	1286.86	1334.79	1	33.408
4.11046	1284.65	1333.86	1	33.854
4.11083	1282.42	1332.92	1	34.313
4.10979	1279.85	1323.53	1	34.761
4.11113	1283.03	1334.79	1	35.207
4.11032	1276.57	1325.41	1	35.683
4.11069	1278.78	1327.29	1	36.150
4.11046	1276.23	1325.41	1	36.594
4.11061	1276.09	1325.41	1	37.041
4.11084	1274.43	1322.59	1	37.487
4.11128	1272.45	1326.35	1	37.936
4.11092	1269.53	1316.03	1	38.382
4.11115	1269.90	1316.03	1	38.811
4.11107	1267.88	1323.53	1	39.255
4.11122	1267.08	1315.09	1	39.702
4.11129	1265.37	1316.96	1	40.149
4.11136	1263.94	1312.27	1	40.595
4.11159	1262.51	1311.33	1	41.040
4.11151	1260.46	1317.90	1	41.485
4.11241	1259.61	1311.33	1	41.931
4.11130	1254.80	1303.82	1	42.378
4.11107	1258.10	1312.27	1	42.823
4.11145	1257.90	1305.70	1	43.269
4.11167	1255.25	1310.39	1	43.711
4.11204	1253.20	1309.46	1	44.177
4.11234	1250.50	1304.76	1	44.624
4.11205	1248.07	1295.38	1	45.070
4.11168	1248.03	1299.13	1	45.515
4.11250	1248.35	1292.56	1	45.963
4.11212	1243.81	1292.56	1	46.409
4.11257	1244.10	1298.19	1	46.854
4.11265	1241.05	1298.19	1	47.302
4.11257	1239.49	1295.38	1	47.747
4.11302	1238.54	1297.26	1	48.194
4.11303	1235.44	1282.24	1	48.639
4.11280	1234.10	1284.12	1	49.084
4.11303	1233.71	1284.12	1	49.531
4.11288	1231.52	1282.24	1	49.977
4.11310	1230.83	1281.30	1	50.424
4.11310	1228.63	1282.24	1	50.869
4.11370	1227.32	1285.05	1	51.316
4.11304	1223.56	1270.98	1	51.763
4.11289	1224.88	1270.98	1	52.207
4.11244	1224.20	1269.10	1	52.654
4.11334	1224.76	1267.22	1	53.099
4.11304	1219.84	1270.98	1	53.546
4.11400	1219.73	1270.04	1	53.991
4.11223	1214.46	1254.08	1	54.439
4.11371	1220.34	1270.98	1	54.878
4.11201	1213.06	1258.78	1	55.334
4.11385	1218.66	1272.85	1	55.779
4.11290	1209.88	1255.02	1	56.226
4.11327	1212.42	1254.08	1	56.672
4.11417	1209.59	1253.15	1	57.118
4.11409	1204.59	1252.21	1	57.563
4.11239	1203.50	1242.82	1	58.009
4.11402	1209.06	1257.84	1	58.453
4.11224	1201.15	1241.88	1	58.899
4.11454	1207.03	1254.08	1	59.349
4.11306	1196.39	1242.82	1	59.794
4.11313	1200.98	1242.82	1	60.232
4.11343	1199.38	1243.76	1	60.678
4.11380	1196.84	1245.64	1	61.133
4.11418	1193.97	1236.25	1	61.577
4.11255	1191.06	1230.62	1	62.027
4.11425	1196.32	1245.64	1	62.473
4.11285	1188.09	1230.62	1	62.918
4.11270	1192.42	1227.81	1	63.352
4.11292	1191.75	1230.62	1	63.798
4.11270	1189.56	1228.74	1	64.232
4.11292	1189.19	1228.74	1	64.677
4.11389	1187.02	1232.50	1	65.130
4.11219	1181.73	1221.24	1	65.577
4.11292	1187.33	1224.99	1	66.022
4.11404	1183.12	1224.99	1	66.467
4.11271	1177.23	1221.24	1	66.912
4.11256	1181.28	1222.18	1	67.359
4.11271	1180.62	1220.30	1	67.804
4.11293	1178.74	1223.11	1	68.250
4.11255	1176.58	1226.87	1	68.717
4.11271	1176.82	1224.99	1	69.164
4.11293	1174.94	1213.73	1	69.611
4.11301	1172.76	1217.48	1	70.059
4.11345	1171.15	1219.36	1	70.491
4.11130	1168.02	1214.67	1	70.938
4.11367	1175.50	1216.54	1	71.412
4.11227	1164.64	1214.67	1	71.856
4.11145	1169.04	1208.10	1	72.302
4.11389	1171.17	1220.30	1	72.748
4.11256	1160.00	1207.16	1	73.194
4.11256	1164.06	1213.73	1	73.638
4.11309	1162.80	1211.85	1	74.084
4.11116	1159.41	1202.47	1	74.530
4.11316	1166.01	1213.73	1	74.976
4.11116	1156.68	1200.59	1	75.423
4.11331	1163.58	1209.04	1	75.868
4.11153	1153.64	1201.53	1	76.318
4.11101	1159.59	1203.40	1	76.761
4.11413	1160.58	1209.97	1	77.209
4.11102	1146.69	1197.77	1	77.655
4.11160	1158.03	1202.47	1	78.103
4.11160	1154.53	1200.59	1	78.548
4.11250	1153.36	1205.28	1	78.993
4.11094	1148.55	1200.59	1	79.438
4.11235	1153.66	1205.28	1	79.886
4.11139	1146.82	1193.08	1	80.332
4.11287	1149.51	1205.28	1	80.780
4.11146	1142.30	1197.77	1	81.225
4.11184	1146.78	1195.90	1	81.671
4.11161	1144.10	1196.84	1	82.126
4.11109	1143.84	1197.77	1	82.592
4.11198	1144.83	1195.90	1	83.025
4.11169	1140.04	1197.77	1	83.472
4.11183	1140.05	1194.02	1	83.917
4.11168	1138.29	1198.71	1	84.364
4.11206	1137.72	1199.65	1	84.809
4.11087	1135.02	1189.33	1	85.256
4.11236	1138.69	1196.84	1	85.702
4.11177	1131.51	1188.39	1	86.130
4.11222	1132.68	1183.70	1	86.576
4.11192	1129.66	1189.33	1	87.021
4.11177	1129.67	1188.39	1	87.468
4.11154	1129.08	1185.57	1	87.903
4.11229	1128.84	1181.82	1	88.335
4.11140	1124.61	1172.43	1	88.782
4.11214	1127.02	1183.70	1	89.227
4.11170	1122.84	1164.93	1	89.662
4.11126	1123.45	1170.56	1	90.109
4.11103	1124.11	1169.62	1	90.575
4.11185	1123.90	1171.50	1	91.019
4.11163	1119.43	1169.62	1	91.464
4.11215	1119.17	1180.88	1	91.914
4.11275	1115.86	1169.62	1	92.358
4.11045	1112.20	1158.36	1	92.807
4.11268	1120.34	1178.07	1	93.252
4.11082	1110.17	1156.48	1	93.697
4.11230	1116.50	1169.62	1	94.142
4.11059	1109.36	1151.79	1	94.589
4.11045	1115.13	1158.36	1	95.035
4.11082	1114.65	1155.54	1	95.481
4.11112	1112.09	1161.17	1	95.926
4.11112	1109.79	1155.54	1	96.374
4.11149	1108.67	1156.48	1	96.821
4.11149	1106.03	1160.23	1	97.267
4.11186	1104.90	1151.79	1	97.713
4.11024	1102.21	1143.34	1	98.158
4.11194	1107.68	1158.36	1	98.605
4.11069	1099.69	1143.34	1	99.050
4.11024	1103.64	1147.10	1	99.497
4.11142	1104.42	1164.93	1	99.939
4.11069	1098.55	1143.34	1	100.393
4.11068	1100.40	1146.16	1	100.852
4.11031	1099.34	1148.97	1	101.299
4.11061	1099.81	1146.16	1	101.747
4.11046	1097.55	1146.16	1	102.194
4.11120	1097.10	1143.34	1	102.639
4.10988	1093.00	1130.20	1	103.088
4.11083	1097.32	1142.40	1	103.535
4.11017	1092.42	1132.08	1	103.969
4.11069	1094.04	1144.28	1	104.417
4.11040	1090.92	1132.08	1	104.868
4.10987	1091.01	1134.89	1	105.315
4.10987	1092.14	1132.08	1	105.760
4.10995	1091.16	1128.33	1	106.205
4.11055	1089.85	1133.02	1	106.650
4.11047	1086.41	1137.71	1	107.096
4.11069	1085.67	1133.96	1	107.542
4.11084	1083.70	1130.20	1	107.989
4.11069	1082.03	1132.08	1	108.433
4.10869	1081.56	1118.94	1	108.887
4.11062	1088.68	1132.08	1	109.345
4.10967	1079.91	1120.82	1	109.789
4.11099	1082.77	1133.96	1	110.236
4.11004	1076.36	1118.94	1	110.683
4.10966	1079.18	1122.69	1	111.131
4.10959	1079.71	1118.00	1	111.577
4.10929	1079.04	1118.94	1	112.021
4.11011	1079.31	1120.82	1	112.469
4.10876	1075.02	1122.69	1	112.915
4.11011	1079.53	1114.25	1	113.364
4.10989	1073.15	1118.94	1	113.810
4.11063	1073.03	1118.94	1	114.257
4.10856	1068.99	1108.62	1	114.702
4.10921	1076.44	1116.12	1	115.147
4.11071	1072.90	1120.82	1	115.594
4.10938	1065.84	1109.56	1	116.038
4.10901	1070.22	1105.80	1	116.474
4.10863	1070.81	1108.62	1	116.946
4.11101	1071.45	1118.00	1	117.391
4.10990	1060.85	1103.92	1	117.837
4.10923	1064.29	1110.49	1	118.282
4.10893	1066.05	1113.31	1	118.729
4.10931	1066.35	1107.68	1	119.176
4.10967	1063.92	1105.80	1	119.624
4.10870	1061.47	1104.86	1	120.069
4.10967	1064.50	1107.68	1	120.516
4.10954	1059.64	1102.99	1	120.960
4.10939	1059.23	1097.35	1	121.407
4.10894	1058.89	1094.54	1	121.853
4.10960	1059.80	1103.92	1	122.287
4.10901	1056.20	1106.74	1	122.734
4.10916	1057.65	1093.60	1	123.179
4.10961	1056.13	1101.11	1	123.626
4.10923	1053.36	1094.54	1	124.070
4.10946	1053.95	1093.60	1	124.516
4.10991	1052.10	1100.17	1	124.962
4.10931	1049.31	1101.11	1	125.408
4.10998	1050.78	1097.35	1	125.856
4.10887	1047.08	1089.85	1	126.301
4.10931	1050.65	1098.29	1	126.747
4.10879	1047.97	1089.85	1	127.192
4.10923	1049.14	1093.60	1	127.638
4.10976	1046.47	1088.91	1	128.084
4.10947	1043.36	1093.60	1	128.530
4.10909	1043.61	1090.79	1	128.976
4.10827	1044.20	1090.79	1	129.424
4.10902	1046.64	1089.85	1	129.871
4.10976	1042.76	1087.03	1	130.334
4.10909	1038.80	1091.72	1	130.778
4.10999	1040.59	1093.60	1	131.225
4.10754	1036.00	1084.22	1	131.672
4.10932	1045.05	1094.54	1	132.117
4.10806	1037.00	1082.34	1	132.563
4.10984	1041.22	1088.91	1	133.008
4.10814	1033.12	1082.34	1	133.456
4.10954	1039.12	1088.91	1	133.900
4.10813	1032.55	1087.03	1	134.347
4.10798	1037.36	1087.03	1	134.795
4.10813	1037.16	1086.09	1	135.240
4.10791	1035.75	1084.22	1	135.688
4.10843	1035.85	1079.52	1	136.140
4.10850	1032.93	1086.09	1	136.595
4.10858	1031.78	1077.65	1	137.040
4.10865	1030.61	1084.22	1	137.487
4.10880	1029.47	1082.34	1	137.932
4.10917	1027.99	1084.22	1	138.378
4.10680	1025.59	1077.65	1	138.825
4.10865	1034.39	1085.15	1	139.270
4.10717	1026.12	1078.58	1	139.716
4.10865	1031.32	1082.34	1	140.161
4.10657	1024.54	1081.40	1	140.605
4.10895	1032.20	1081.40	1	141.051
4.10717	1021.79	1075.77	1	141.495
4.10880	1028.19	1087.97	1	141.933
4.10755	1020.80	1072.95	1	142.379
4.10755	1025.06	1073.89	1	142.824
4.10732	1024.30	1066.38	1	143.269
4.10754	1024.47	1072.95	1	143.714
4.10740	1022.83	1080.46	1	144.159
4.10740	1022.68	1074.83	1	144.605
4.10777	1021.94	1079.52	1	145.050
4.10732	1019.68	1071.08	1	145.495
4.10762	1020.75	1072.02	1	145.940
4.10814	1018.79	1073.89	1	146.890
4.10814	1015.88	1073.89	1	147.510
4.10651	1015.08	1068.26	1	147.977
4.10784	1020.93	1073.89	1	148.439
4.10696	1014.83	1063.57	1	148.880
4.10806	1017.66	1073.89	1	149.328
4.10718	1012.44	1067.32	1	149.759
4.10644	1015.24	1067.32	1	150.206
4.10829	1017.58	1072.95	1	150.653
4.10681	1009.35	1064.51	1	151.083
4.10725	1014.59	1058.88	1	151.530
4.10673	1012.07	1066.38	1	151.978
4.10703	1013.49	1069.20	1	152.428
4.10688	1011.58	1059.81	1	152.872
4.10718	1011.50	1065.45	1	153.328
4.10770	1009.59	1071.08	1	153.765
4.10740	1006.72	1069.20	1	154.211
4.10725	1007.18	1065.45	1	154.656
4.10763	1007.06	1070.14	1	155.104
4.10770	1004.80	1067.32	1	155.568
4.10637	1003.74	1054.18	1	156.014
4.10726	1008.41	1070.14	1	156.459
4.10592	1004.14	1053.24	1	156.904
4.10778	1008.89	1063.57	1	157.350
4.10637	1000.71	1054.18	1	157.795
4.10733	1005.68	1063.57	1	158.242
4.10674	1001.13	1057.94	1	158.695
4.10592	1002.79	1057.94	1	159.141
4.10815	1005.48	1062.63	1	159.586
