Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
0.000000	4.723516	0.000000	0.000000	3.875473	4.767142
0.000000	4.824020	0.000000	0.000000	3.876068	4.868957
0.000000	4.924494	0.000000	0.000000	3.874878	4.969800
0.000000	5.025452	0.000000	0.000000	3.876068	5.070953
0.000000	5.125636	0.000000	0.000000	3.876662	5.151851
0.000000	5.226384	0.000000	0.000000	3.875770	5.274013
0.000000	5.327385	0.000000	0.000000	3.875770	5.374947
0.000000	5.427724	0.000000	0.000000	3.874878	5.455870
0.000000	5.528528	0.000000	0.000000	3.875770	5.580588
0.000000	5.628721	0.000000	0.000000	3.876068	5.660906
0.000000	5.729695	0.000000	0.000000	3.875770	5.766156
0.000000	5.829905	0.000000	0.000000	3.874581	5.888278
0.000000	5.930834	0.000000	0.000000	3.875473	5.972038
0.000000	6.030947	0.000000	0.000000	3.875473	6.074195
0.000000	6.131786	0.000000	0.000000	3.875770	6.176966
0.000000	6.232439	0.000000	0.000000	3.875473	6.278854
0.000000	6.332488	0.000000	0.000000	3.874878	6.380188
0.000000	6.433004	0.000000	0.000000	3.876662	6.457096
0.000000	6.533686	0.000000	0.000000	3.874878	6.583522
0.000000	6.634137	0.000000	0.000000	3.875473	6.683316
0.000000	6.734916	0.000000	0.000000	3.874581	6.761324
0.000000	6.835540	0.000000	0.000000	3.874284	6.887580
0.000000	6.935949	0.000000	0.000000	3.875770	6.968641
0.000000	7.036573	0.000000	0.000000	3.875473	7.062787
0.000000	7.136764	0.000000	0.000000	3.874878	7.192555
0.000000	7.236989	0.000000	0.000000	3.876365	7.273599
0.000000	7.337281	0.000000	0.000000	3.875473	7.367528
0.000000	7.438241	0.000000	0.000000	3.876365	7.494079
0.000000	7.538516	0.000000	0.000000	3.875473	7.577394
0.000000	7.638547	0.000000	0.000000	3.875176	7.679382
0.000000	7.738948	0.000000	0.000000	3.875176	7.780356
0.000000	7.839770	0.000000	0.000000	3.876959	7.882720
0.000000	7.940477	0.000000	0.000000	3.874878	7.983724
0.000000	8.041375	0.000000	0.000000	3.874878	8.084550
0.000000	8.142318	0.000000	0.000000	3.875770	8.185547
0.000000	8.243056	0.000000	0.000000	3.874581	8.286516
0.000000	8.344082	0.000000	0.000000	3.876068	8.370187
0.000000	8.447791	0.000000	0.000000	3.875770	8.492953
0.000000	8.548734	0.000000	0.000000	3.875770	8.593702
0.000000	8.649029	0.000000	0.000000	3.875473	8.703925
0.000000	8.749881	0.000000	0.000000	3.875770	8.788529
0.000000	8.850065	0.000000	0.000000	3.874878	8.888970
0.000000	8.950369	0.000000	0.000000	3.875473	8.991615
0.000000	9.050590	0.000000	0.000000	3.876365	9.091760
0.000000	9.151318	0.000000	0.000000	3.875770	9.192100
0.000000	9.251569	0.000000	0.000000	3.875176	9.294657
0.000000	9.352086	0.000000	0.000000	3.875770	9.395471
0.000000	9.452217	0.000000	0.000000	3.874878	9.497668
0.000000	9.552983	0.000000	0.000000	3.874581	9.598033
0.000000	9.653217	0.000000	0.000000	3.875176	9.709604
0.000000	9.753853	0.000000	0.000000	3.874878	9.790357
0.000000	9.854601	0.000000	0.000000	3.875176	9.891283
0.000000	9.954647	0.000000	0.000000	3.875770	10.014555
0.000000	10.055550	0.000000	0.000000	3.875473	10.096514
0.000000	10.155730	0.000000	0.000000	3.875176	10.199019
0.000000	10.256150	0.000000	0.000000	3.874581	10.299157
0.000000	10.356573	0.000000	0.000000	3.876068	10.399867
0.000000	10.457211	0.000000	0.000000	3.875770	10.502590
0.000000	10.558263	0.000000	0.000000	3.875176	10.603322
0.000000	10.658995	0.000000	0.000000	3.876068	10.704113
0.000000	10.759044	0.000000	0.000000	3.876365	10.804591
0.000000	10.859102	0.000000	0.000000	3.875770	10.906821
0.000000	10.959372	0.000000	0.000000	3.875770	11.016566
0.000000	11.059796	0.000000	0.000000	3.876068	11.096424
0.000000	11.160372	0.000000	0.000000	3.874878	11.199273
0.000000	11.260971	0.000000	0.000000	3.874284	11.319626
0.000000	11.361978	0.000000	0.000000	3.875770	11.403130
0.000000	11.462745	0.000000	0.000000	3.876068	11.503650
0.000000	11.563499	0.000000	0.000000	3.875473	11.587291
0.000000	11.663799	0.000000	0.000000	3.874581	11.709170
0.000000	11.764730	0.000000	0.000000	3.876068	11.810667
0.000000	11.865176	0.000000	0.000000	3.874878	11.891211
0.000000	11.965962	0.000000	0.000000	3.875770	12.015591
0.000000	12.066124	0.000000	0.000000	3.874581	12.115690
0.000000	12.166910	0.000000	0.000000	3.875176	12.193061
0.000000	12.267041	0.000000	0.000000	3.876959	12.316636
0.000000	12.367984	0.000000	0.000000	3.875770	12.417853
0.000000	12.468698	0.000000	0.000000	3.875473	12.495089
0.000000	12.568934	0.000000	0.000000	3.875176	12.623693
0.000000	12.668952	0.000000	0.000000	3.874878	12.705949
0.000000	12.769591	0.000000	0.000000	3.875770	12.806598
0.000000	12.870250	0.000000	0.000000	3.875473	12.928942
0.000000	12.970736	0.000000	0.000000	3.874581	13.011755
0.000000	13.071391	0.000000	0.000000	3.875473	13.114096
0.000000	13.171954	0.000000	0.000000	3.875176	13.214951
0.000000	13.272329	0.000000	0.000000	3.875770	13.309452
0.000000	13.372743	0.000000	0.000000	3.875473	13.414503
0.000000	13.481239	0.000000	0.000000	3.875473	13.516860
0.000000	13.581271	0.000000	0.000000	3.874878	13.620307
0.000000	13.681294	0.000000	0.000000	3.876365	13.720278
0.000000	13.781473	0.000000	0.000000	3.876365	13.822773
0.000000	13.882467	0.000000	0.000000	3.875473	13.923685
0.000000	13.983140	0.000000	0.000000	3.876365	14.024455
0.000000	14.084101	0.000000	0.000000	3.875176	14.125321
0.000000	14.184718	0.000000	0.000000	3.875176	14.227368
0.000000	14.285192	0.000000	0.000000	3.876662	14.313182
0.000000	14.385890	0.000000	0.000000	3.875770	14.433405
0.000000	14.486715	0.000000	0.000000	3.875770	14.536151
0.000000	14.587517	0.000000	0.000000	3.875176	14.613224
0.000000	14.687972	0.000000	0.000000	3.874878	14.744460
0.000000	14.788935	0.000000	0.000000	3.876365	14.825531
0.000000	14.889157	0.000000	0.000000	3.875770	14.929867
0.000000	14.989377	0.000000	0.000000	3.875176	15.029971
0.000000	15.089771	0.000000	0.000000	3.876365	15.130840
0.000000	15.190341	0.000000	0.000000	3.874878	15.233270
0.000000	15.290677	0.000000	0.000000	3.875770	15.333621
0.000000	15.391543	0.000000	0.000000	3.876068	15.436375
0.000000	15.491632	0.000000	0.000000	3.874581	15.537177
0.000000	15.592259	0.000000	0.000000	3.874581	15.618534
0.000000	15.693168	0.000000	0.000000	3.875473	15.738771
0.000000	15.793436	0.000000	0.000000	3.875473	15.841135
0.000000	15.894036	0.000000	0.000000	3.875770	15.922107
0.000000	15.994865	0.000000	0.000000	3.875770	16.051056
0.000000	16.095591	0.000000	0.000000	3.875473	16.132200
0.000000	16.195805	0.000000	0.000000	3.874284	16.232310
0.000000	16.296184	0.000000	0.000000	3.875770	16.354194
0.000000	16.396635	0.000000	0.000000	3.875473	16.437821
0.000000	16.497455	0.000000	0.000000	3.876068	16.538200
0.000000	16.597864	0.000000	0.000000	3.876662	16.640435
0.000000	16.698823	0.000000	0.000000	3.875473	16.741621
0.000000	16.799384	0.000000	0.000000	3.875176	16.841971
0.000000	16.899420	0.000000	0.000000	3.876365	16.944047
0.000000	16.999485	0.000000	0.000000	3.876068	17.044756
0.000000	17.100264	0.000000	0.000000	3.874581	17.145445
0.000000	17.200332	0.000000	0.000000	3.876068	17.248106
0.000000	17.300726	0.000000	0.000000	3.875770	17.356567
0.000000	17.400857	0.000000	0.000000	3.873689	17.437320
0.000000	17.501358	0.000000	0.000000	3.874878	17.539926
0.000000	17.601533	0.000000	0.000000	3.875176	17.661601
0.000000	17.701819	0.000000	0.000000	3.875473	17.745080
0.000000	17.801910	0.000000	0.000000	3.875770	17.844822
0.000000	17.902364	0.000000	0.000000	3.874581	17.946071
0.000000	18.002728	0.000000	0.000000	3.875176	18.048725
0.000000	18.103488	0.000000	0.000000	3.874878	18.150980
0.000000	18.203527	0.000000	0.000000	3.874581	18.231591
0.000000	18.303650	0.000000	0.000000	3.874878	18.359670
0.000000	18.403995	0.000000	0.000000	3.874878	18.440532
0.000000	18.514512	0.000000	0.000000	3.875770	18.561687
0.000000	18.615336	0.000000	0.000000	3.875176	18.662774
0.000000	18.715451	0.000000	0.000000	3.874284	18.741153
0.000000	18.815739	0.000000	0.000000	3.873986	18.863169
0.000000	18.916671	0.000000	0.000000	3.875770	18.966070
0.000000	19.017709	0.000000	0.000000	3.876662	19.043741
0.000000	19.118420	0.000000	0.000000	3.874878	19.167908
0.000000	19.218897	0.000000	0.000000	3.876068	19.270778
0.000000	19.319441	0.000000	0.000000	3.875176	19.362938
0.000000	19.420395	0.000000	0.000000	3.876068	19.465771
0.000000	19.521383	0.000000	0.000000	3.874284	19.567062
0.000000	19.621705	0.000000	0.000000	3.875473	19.667210
0.000000	19.721787	0.000000	0.000000	3.875176	19.777473
0.000000	19.822412	0.000000	0.000000	3.876662	19.858844
0.000000	19.922435	0.000000	0.000000	3.874284	19.959025
0.000000	20.023407	0.000000	0.000000	3.875770	20.081190
0.000000	20.123612	0.000000	0.000000	3.875770	20.164468
0.000000	20.224053	0.000000	0.000000	3.876068	20.265068
0.000000	20.324947	0.000000	0.000000	3.875770	20.365765
0.000000	20.425582	0.000000	0.000000	3.875176	20.467566
0.000000	20.526589	0.000000	0.000000	3.874878	20.569472
0.000000	20.627142	0.000000	0.000000	3.874878	20.670431
0.000000	20.727279	0.000000	0.000000	3.876068	20.770999
0.000000	20.827960	0.000000	0.000000	3.876068	20.873732
0.000000	20.928409	0.000000	0.000000	3.875473	20.973439
0.000000	21.028715	0.000000	0.000000	3.874878	21.084775
0.000000	21.129557	0.000000	0.000000	3.874878	21.163983
0.000000	21.229584	0.000000	0.000000	3.875473	21.265861
0.000000	21.329615	0.000000	0.000000	3.876068	21.387743
0.000000	21.429635	0.000000	0.000000	3.875770	21.470548
0.000000	21.529805	0.000000	0.000000	3.876068	21.573020
0.000000	21.630630	0.000000	0.000000	3.874878	21.673603
0.000000	21.730765	0.000000	0.000000	3.875473	21.775968
0.000000	21.830878	0.000000	0.000000	3.875473	21.875624
0.000000	21.931127	0.000000	0.000000	3.875770	21.976699
0.000000	22.031146	0.000000	0.000000	3.876365	22.087171
0.000000	22.132002	0.000000	0.000000	3.874878	22.168449
0.000000	22.232299	0.000000	0.000000	3.875770	22.268934
0.000000	22.333063	0.000000	0.000000	3.875770	22.376300
0.000000	22.433510	0.000000	0.000000	3.875473	22.478391
0.000000	22.533782	0.000000	0.000000	3.875473	22.578970
0.000000	22.634665	0.000000	0.000000	3.875176	22.660426
0.000000	22.735001	0.000000	0.000000	3.876365	22.782029
0.000000	22.835871	0.000000	0.000000	3.875473	22.885387
0.000000	22.936094	0.000000	0.000000	3.875770	22.964397
0.000000	23.036136	0.000000	0.000000	3.875473	23.092782
0.000000	23.136319	0.000000	0.000000	3.874581	23.175095
0.000000	23.236681	0.000000	0.000000	3.875770	23.277869
0.000000	23.337582	0.000000	0.000000	3.875770	23.378769
0.000000	23.438429	0.000000	0.000000	3.874878	23.479105
0.000000	23.547873	0.000000	0.000000	3.876068	23.602009
0.000000	23.648828	0.000000	0.000000	3.876365	23.681185
0.000000	23.749080	0.000000	0.000000	3.876068	23.785963
0.000000	23.849771	0.000000	0.000000	3.874878	23.886137
0.000000	23.949948	0.000000	0.000000	3.874581	23.988943
0.000000	24.050248	0.000000	0.000000	3.874878	24.089116
0.000000	24.150927	0.000000	0.000000	3.875770	24.189652
0.000000	24.251012	0.000000	0.000000	3.873689	24.292030
0.000000	24.351508	0.000000	0.000000	3.876959	24.392156
0.000000	24.451715	0.000000	0.000000	3.876662	24.494684
0.000000	24.551863	0.000000	0.000000	3.875176	24.596856
0.000000	24.652742	0.000000	0.000000	3.876068	24.698169
0.000000	24.753310	0.000000	0.000000	3.875770	24.779373
0.000000	24.853449	0.000000	0.000000	3.874878	24.900750
0.000000	24.953471	0.000000	0.000000	3.876068	25.000298
0.000000	25.053786	0.000000	0.000000	3.877257	25.081740
0.000000	25.154747	0.000000	0.000000	3.875473	25.210723
0.000000	25.255397	0.000000	0.000000	3.874581	25.304793
0.000000	25.355879	0.000000	0.000000	3.876068	25.392642
0.000000	25.456429	0.000000	0.000000	3.875770	25.514595
0.000000	25.556881	0.000000	0.000000	3.874878	25.597573
0.000000	25.657541	0.000000	0.000000	3.875473	25.698693
0.000000	25.758241	0.000000	0.000000	3.876068	25.799653
0.000000	25.858736	0.000000	0.000000	3.875473	25.900001
0.000000	25.959589	0.000000	0.000000	3.875176	26.002594
0.000000	26.059814	0.000000	0.000000	3.875473	26.103224
0.000000	26.160062	0.000000	0.000000	3.875770	26.205922
0.000000	26.260702	0.000000	0.000000	3.875770	26.314288
0.000000	26.361391	0.000000	0.000000	3.876068	26.387304
0.000000	26.462138	0.000000	0.000000	3.875473	26.511687
0.000000	26.562370	0.000000	0.000000	3.875473	26.612055
0.000000	26.662408	0.000000	0.000000	3.876365	26.690543
0.000000	26.762456	0.000000	0.000000	3.875770	26.818652
0.000000	26.862744	0.000000	0.000000	3.876068	26.899327
0.000000	26.962863	0.000000	0.000000	3.876068	27.001903
0.000000	27.063438	0.000000	0.000000	3.874878	27.101984
0.000000	27.163562	0.000000	0.000000	3.876365	27.204795
0.000000	27.263699	0.000000	0.000000	3.876365	27.304221
0.000000	27.363887	0.000000	0.000000	3.876068	27.407287
0.000000	27.464868	0.000000	0.000000	3.875473	27.507874
0.000000	27.565652	0.000000	0.000000	3.876365	27.611674
0.000000	27.666036	0.000000	0.000000	3.874878	27.713641
0.000000	27.766912	0.000000	0.000000	3.876068	27.823361
0.000000	27.867046	0.000000	0.000000	3.876365	27.903452
0.000000	27.967880	0.000000	0.000000	3.874581	28.004811
0.000000	28.068031	0.000000	0.000000	3.876365	28.126416
0.000000	28.168930	0.000000	0.000000	3.875176	28.209732
0.000000	28.269268	0.000000	0.000000	3.875473	28.316955
0.000000	28.369383	0.000000	0.000000	3.874581	28.395274
0.000000	28.470151	0.000000	0.000000	3.875770	28.519959
0.000000	28.570591	0.000000	0.000000	3.875176	28.621013
0.000000	28.670650	0.000000	0.000000	3.874878	28.698785
0.000000	28.771247	0.000000	0.000000	3.874284	28.825409
0.000000	28.871581	0.000000	0.000000	3.875473	28.908158
0.000000	28.971736	0.000000	0.000000	3.874878	29.008165
0.000000	29.072702	0.000000	0.000000	3.876365	29.129402
0.000000	29.173155	0.000000	0.000000	3.875473	29.213907
0.000000	29.273914	0.000000	0.000000	3.876662	29.314866
0.000000	29.374398	0.000000	0.000000	3.875770	29.415229
0.000000	29.474653	0.000000	0.000000	3.875770	29.518116
0.000000	29.574890	0.000000	0.000000	3.875473	29.617838
0.000000	29.675639	0.000000	0.000000	3.874878	29.701644
0.000000	29.776487	0.000000	0.000000	3.875473	29.824229
0.000000	29.876850	0.000000	0.000000	3.874284	29.924556
0.000000	29.977338	0.000000	0.000000	3.875473	30.003068
680.771453	30.077425	0.000000	0.000000	3.875770	30.133353
680.771453	30.177890	0.000000	0.000000	3.954857	30.214825
680.771453	30.278666	0.000000	0.000000	3.960804	30.317710
680.771453	30.378735	0.000000	0.000000	3.964372	30.417775
680.771453	30.479207	0.000000	0.000000	3.969426	30.520187
680.771453	30.579486	0.000000	0.000000	3.970318	30.620522
680.771453	30.680161	0.000000	0.000000	3.972994	30.721424
680.771453	30.780222	0.000000	0.000000	3.973588	30.823367
680.771453	30.881000	0.000000	0.000000	3.973886	30.924117
680.771453	30.981613	0.000000	0.000000	3.973886	31.025103
680.771453	31.081645	0.000000	0.000000	3.975670	31.126812
680.771453	31.181902	0.000000	0.000000	3.975967	31.229092
680.771453	31.282629	0.000000	0.000000	3.977751	31.312355
680.771453	31.382890	0.000000	0.000000	3.977751	31.439090
680.771453	31.483770	0.000000	0.000000	3.978346	31.520643
680.771453	31.584686	0.000000	0.000000	3.977454	31.621325
680.771453	31.684784	0.000000	0.000000	3.978346	31.742664
680.771453	31.785138	0.000000	0.000000	3.978048	31.826428
680.771453	31.885463	0.000000	0.000000	3.978048	31.928504
680.771453	31.986094	0.000000	0.000000	3.978346	32.028784
680.771453	32.086406	0.000000	0.000000	3.977751	32.129580
680.771453	32.186917	0.000000	0.000000	3.978048	32.234410
680.771453	32.287876	0.000000	0.000000	3.978940	32.315591
680.771453	32.388765	0.000000	0.000000	3.979535	32.436136
680.771453	32.488915	0.000000	0.000000	3.979238	32.538563
680.771453	32.589794	0.000000	0.000000	3.979535	32.615548
680.771453	32.690065	0.000000	0.000000	3.980427	32.745965
680.771453	32.791080	0.000000	0.000000	3.980724	32.827951
680.771453	32.891691	0.000000	0.000000	3.981913	32.928486
680.771453	32.991961	0.000000	0.000000	3.980724	33.050145
680.771453	33.092877	0.000000	0.000000	3.981616	33.133643
680.771453	33.193185	0.000000	0.000000	3.983103	33.234282
680.771453	33.293726	0.000000	0.000000	3.983103	33.336942
680.771453	33.394370	0.000000	0.000000	3.983103	33.437655
680.771453	33.494509	0.000000	0.000000	3.982508	33.539488
680.771453	33.595531	0.000000	0.000000	3.982805	33.619379
680.771453	33.696086	0.000000	0.000000	3.981913	33.741433
680.771453	33.796902	0.000000	0.000000	3.982805	33.842194
680.771453	33.897699	0.000000	0.000000	3.982805	33.923712
680.771453	33.998413	0.000000	0.000000	3.983103	34.048077
680.771453	34.098667	0.000000	0.000000	3.982805	34.149985
680.771453	34.199528	0.000000	0.000000	3.982508	34.225441
680.771453	34.300686	0.000000	0.000000	3.981913	34.350759
680.771453	34.401134	0.000000	0.000000	3.983697	34.450998
680.771453	34.501411	0.000000	0.000000	3.983400	34.527743
680.771453	34.601703	0.000000	0.000000	3.982805	34.651266
680.771453	34.702665	0.000000	0.000000	3.983103	34.754189
680.771453	34.802919	0.000000	0.000000	3.983995	34.833036
680.771453	34.902943	0.000000	0.000000	3.983995	34.961264
680.771453	35.003064	0.000000	0.000000	3.983400	35.042046
680.771453	35.103925	0.000000	0.000000	3.984589	35.143094
680.771453	35.204738	0.000000	0.000000	3.984589	35.243875
680.771453	35.305674	0.000000	0.000000	3.984589	35.345757
680.771453	35.406458	0.000000	0.000000	3.985184	35.447278
680.771453	35.506608	0.000000	0.000000	3.984887	35.547926
680.771453	35.607333	0.000000	0.000000	3.986671	35.648143
680.771453	35.707663	0.000000	0.000000	3.985481	35.750673
680.771453	35.808007	0.000000	0.000000	3.987563	35.851292
680.771453	35.909019	0.000000	0.000000	3.986076	35.951927
680.771453	36.009914	0.000000	0.000000	3.986671	36.053411
680.771453	36.110393	0.000000	0.000000	3.987860	36.155211
680.771453	36.210603	0.000000	0.000000	3.987860	36.266885
680.771453	36.311384	0.000000	0.000000	3.986373	36.348336
680.771453	36.411976	0.000000	0.000000	3.987265	36.450937
680.771453	36.512666	0.000000	0.000000	3.987860	36.554077
680.771453	36.613569	0.000000	0.000000	3.986968	36.654682
680.771453	36.713751	0.000000	0.000000	3.987563	36.756434
680.771453	36.814149	0.000000	0.000000	3.987265	36.857313
680.771453	36.914439	0.000000	0.000000	3.987860	36.958099
680.771453	37.014942	0.000000	0.000000	3.988157	37.059651
680.771453	37.114981	0.000000	0.000000	3.987563	37.140739
680.771453	37.215762	0.000000	0.000000	3.987265	37.260834
680.771453	37.316456	0.000000	0.000000	3.987860	37.353140
680.771453	37.416672	0.000000	0.000000	3.988157	37.455470
680.771453	37.517001	0.000000	0.000000	3.987265	37.557665
680.771453	37.617425	0.000000	0.000000	3.987860	37.658311
680.771453	37.717696	0.000000	0.000000	3.987563	37.760527
680.771453	37.818339	0.000000	0.000000	3.987860	37.861561
680.771453	37.919180	0.000000	0.000000	3.987265	37.966462
680.771453	38.019742	0.000000	0.000000	3.986968	38.066972
680.771453	38.120268	0.000000	0.000000	3.988454	38.177830
680.771453	38.220597	0.000000	0.000000	3.989049	38.257195
680.771453	38.320951	0.000000	0.000000	3.988157	38.359686
680.771453	38.421367	0.000000	0.000000	3.989644	38.460410
680.771453	38.522234	0.000000	0.000000	3.989941	38.561065
680.771453	38.622403	0.000000	0.000000	3.989049	38.665268
680.771453	38.722866	0.000000	0.000000	3.989049	38.767979
680.771453	38.823702	0.000000	0.000000	3.990238	38.868915
680.771453	38.924574	0.000000	0.000000	3.990238	38.970872
680.771453	39.025042	0.000000	0.000000	3.989941	39.053394
680.771453	39.125816	0.000000	0.000000	3.990536	39.179757
680.771453	39.226120	0.000000	0.000000	3.990833	39.262454
680.771453	39.327113	0.000000	0.000000	3.991428	39.361902
680.771453	39.427620	0.000000	0.000000	3.991428	39.484409
680.771453	39.527884	0.000000	0.000000	3.992320	39.566830
680.771453	39.628496	0.000000	0.000000	3.991130	39.669575
680.771453	39.729236	0.000000	0.000000	3.992617	39.770187
680.771453	39.829948	0.000000	0.000000	3.992022	39.871291
680.771453	39.930758	0.000000	0.000000	3.992022	39.972296
680.771453	40.031098	0.000000	0.000000	3.991725	40.074591
680.771453	40.132085	0.000000	0.000000	3.992022	40.175232
680.771453	40.232766	0.000000	0.000000	3.992022	40.275969
680.771453	40.333502	0.000000	0.000000	3.992320	40.372237
680.771453	40.433828	0.000000	0.000000	3.992022	40.472783
680.771453	40.534535	0.000000	0.000000	3.992320	40.575512
680.771453	40.635204	0.000000	0.000000	3.992320	40.676269
680.771453	40.735971	0.000000	0.000000	3.992320	40.776790
680.771453	40.836362	0.000000	0.000000	3.992914	40.879294
680.771453	40.936737	0.000000	0.000000	3.992617	40.980488
680.771453	41.037106	0.000000	0.000000	3.992617	41.080587
680.771453	41.137480	0.000000	0.000000	3.992914	41.184729
680.771453	41.238506	0.000000	0.000000	3.992320	41.285743
680.771453	41.339217	0.000000	0.000000	3.992022	41.392585
680.771453	41.439315	0.000000	0.000000	3.991428	41.473839
680.771453	41.539513	0.000000	0.000000	3.992914	41.576227
680.771453	41.640050	0.000000	0.000000	3.992914	41.677077
680.771453	41.740695	0.000000	0.000000	3.992914	41.777194
680.771453	41.841654	0.000000	0.000000	3.992320	41.880048
680.771453	41.941697	0.000000	0.000000	3.992914	41.979983
680.771453	42.041904	0.000000	0.000000	3.992320	42.081093
680.771453	42.142279	0.000000	0.000000	3.993212	42.183412
680.771453	42.242968	0.000000	0.000000	3.992022	42.286095
680.771453	42.343786	0.000000	0.000000	3.993509	42.386907
680.771453	42.444486	0.000000	0.000000	3.993806	42.492054
680.771453	42.544532	0.000000	0.000000	3.992617	42.574852
680.771453	42.644893	0.000000	0.000000	3.993509	42.702917
680.771453	42.745435	0.000000	0.000000	3.993509	42.784229
680.771453	42.846270	0.000000	0.000000	3.993212	42.885103
680.771453	42.946584	0.000000	0.000000	3.993212	42.985160
680.771453	43.046673	0.000000	0.000000	3.993212	43.087752
680.771453	43.147546	0.000000	0.000000	3.995590	43.188262
680.771453	43.247807	0.000000	0.000000	3.994996	43.300854
680.771453	43.348094	0.000000	0.000000	3.994996	43.391007
680.771453	43.448571	0.000000	0.000000	3.995293	43.493428
680.771453	43.549320	0.000000	0.000000	3.994996	43.594092
680.771453	43.649508	0.000000	0.000000	3.996185	43.705835
680.771453	43.750474	0.000000	0.000000	3.995590	43.787301
680.771453	43.850965	0.000000	0.000000	3.995887	43.887564
680.771453	43.951958	0.000000	0.000000	3.995293	44.010191
680.771453	44.052011	0.000000	0.000000	3.996185	44.093068
680.771453	44.152676	0.000000	0.000000	3.995590	44.193709
680.771453	44.253331	0.000000	0.000000	3.995590	44.294407
680.771453	44.353993	0.000000	0.000000	3.996482	44.397015
680.771453	44.454981	0.000000	0.000000	3.996779	44.497803
680.771453	44.555916	0.000000	0.000000	3.996185	44.599191
680.771453	44.656867	0.000000	0.000000	3.996482	44.699607
680.771453	44.757232	0.000000	0.000000	3.996779	44.800006
680.771453	44.857469	0.000000	0.000000	3.997671	44.902755
680.771453	44.957510	0.000000	0.000000	3.996185	45.004401
680.771453	45.057732	0.000000	0.000000	3.997969	45.104990
680.771453	45.158019	0.000000	0.000000	3.997374	45.185993
680.771453	45.258679	0.000000	0.000000	3.997374	45.314870
680.771453	45.359201	0.000000	0.000000	3.997077	45.396022
680.771453	45.459494	0.000000	0.000000	3.997374	45.496544
680.771453	45.560263	0.000000	0.000000	3.996482	45.599633
680.771453	45.660333	0.000000	0.000000	3.996779	45.701548
680.771453	45.760987	0.000000	0.000000	3.997374	45.802339
680.771453	45.861755	0.000000	0.000000	3.997077	45.902694
680.771453	45.962003	0.000000	0.000000	3.997374	46.005056
680.771453	46.062528	0.000000	0.000000	3.997077	46.108237
680.771453	46.163317	0.000000	0.000000	3.997077	46.189304
680.771453	46.264088	0.000000	0.000000	3.997374	46.302729
680.771453	46.364247	0.000000	0.000000	3.998266	46.397087
680.771453	46.464706	0.000000	0.000000	3.997374	46.501335
680.771453	46.565579	0.000000	0.000000	3.996482	46.622519
680.771453	46.665947	0.000000	0.000000	3.997077	46.705039
