Vcell	Icell	measured	regon	time
3.70303	2.16	 0.20
3.95010	2.16	 0.40
3.95724	2.16	 0.61
3.95961	2.16	 0.81
3.96318	2.16	 1.01
3.96407	2.16	 1.21
3.96556	2.16	 1.41
3.96794	2.16	 1.62
3.96764	2.16	 1.82
3.97062	2.16	 2.02
3.97091	2.16	 2.23
3.97240	2.16	 2.43
3.97299	2.16	 2.63
3.97537	2.16	 2.83
3.97478	2.16	 3.04
3.97686	2.16	 3.24
3.97745	2.16	 3.44
3.97716	2.16	 3.64
3.97953	2.16	 3.85
3.98043	2.16	 4.05
3.98102	2.16	 4.25
3.98251	2.16	 4.45
3.98340	2.16	 4.66
3.98340	2.16	 4.86
3.98399	2.16	 5.06
3.98548	2.16	 5.27
3.98637	2.16	 5.47
3.98667	2.16	 5.67
3.98667	2.16	 5.87
3.98845	2.16	 6.07
3.98875	2.16	 6.27
3.98845	2.16	 6.48
3.99083	2.16	 6.68
3.99143	2.16	 6.88
3.99054	2.16	 7.08
3.99291	2.16	 7.28
3.99173	2.16	 7.49
3.99262	2.16	 7.69
3.99381	2.16	 7.89
3.99529	2.16	 8.10
3.99648	2.16	 8.30
3.99529	2.16	 8.50
3.99618	2.16	 8.70
