Vcell	Icell	measured	regon	time
4.06048	100.00	161.67	0	0.639
4.05981	100.00	159.79	0	1.104
4.06019	100.00	159.79	0	1.570
4.05944	100.00	156.98	0	2.015
4.05899	100.00	156.98	0	2.482
4.05914	100.00	160.73	0	2.928
4.05818	100.00	160.73	0	3.373
4.05982	100.00	159.79	0	3.819
4.05885	100.00	164.49	0	4.268
4.05758	100.00	156.04	0	4.715
4.05840	100.00	154.16	0	5.161
4.05878	100.00	157.92	0	5.607
4.05788	100.00	161.67	0	6.047
4.05751	100.00	154.16	0	6.494
4.05773	100.00	158.85	0	6.940
4.05759	100.00	156.04	0	7.372
4.05788	100.00	153.22	0	7.816
4.05803	100.00	161.67	0	8.264
4.05684	100.00	157.92	0	8.709
4.05722	100.00	157.92	0	9.139
4.05669	100.00	163.55	0	9.586
4.05699	100.00	158.85	0	10.031
4.05796	100.00	153.22	0	10.466
4.05706	100.00	155.10	0	10.912
4.05662	100.00	153.22	0	11.360
4.05647	100.00	161.67	0	11.826
4.05550	100.00	156.04	0	12.276
4.05632	100.00	157.92	0	12.722
4.05587	100.00	156.98	0	13.166
4.05625	100.00	152.28	0	13.613
4.05558	100.00	153.22	0	14.058
4.05513	100.00	155.10	0	14.503
4.05573	100.00	157.92	0	14.951
4.05595	100.00	151.35	0	15.388
4.05513	100.00	148.53	0	15.835
4.05469	100.00	158.85	0	16.266
4.05483	100.00	157.92	0	16.714
4.05513	100.00	156.04	0	17.159
4.05483	100.00	159.79	0	17.606
4.05521	100.00	156.98	0	18.043
4.05402	100.00	155.10	0	18.488
4.05461	100.00	154.16	0	18.934
4.05506	100.00	153.22	0	19.399
4.05446	100.00	154.16	0	19.848
4.05394	100.00	154.16	0	20.295
4.05387	100.00	155.10	0	20.744
4.05401	100.00	156.98	0	21.169
4.05394	100.00	156.04	0	21.616
4.05342	100.00	157.92	0	22.062
4.05372	100.00	159.79	0	22.507
4.05342	100.00	154.16	0	22.954
4.05417	100.00	158.85	0	23.401
4.05394	100.00	156.04	0	23.846
4.05372	100.00	156.04	0	24.291
4.05327	100.00	160.73	0	24.737
4.05320	100.00	158.85	0	25.184
4.05283	100.00	150.41	0	25.630
4.05350	100.00	157.92	0	26.076
4.05275	100.00	158.85	0	26.541
4.05343	100.00	150.41	0	26.987
4.05245	100.00	156.98	0	27.433
4.05298	100.00	158.85	0	27.879
4.05268	100.00	160.73	0	28.326
4.05305	100.00	158.85	0	28.774
4.05223	100.00	155.10	0	29.221
4.05238	100.00	162.61	0	29.667
4.05141	100.00	162.61	0	30.103
4.05200	100.00	152.28	0	30.532
4.05074	100.00	150.41	0	30.966
4.05149	100.00	158.85	0	31.391
4.05223	100.00	154.16	0	31.837
4.05171	100.00	156.98	0	32.284
4.05239	100.00	155.10	0	32.729
4.05208	100.00	156.04	0	33.176
4.05112	100.00	155.10	0	33.618
4.05224	100.00	162.61	0	34.064
4.05097	100.00	166.36	0	34.512
4.05231	100.00	155.10	0	34.957
4.05119	100.00	150.41	0	35.403
4.05074	100.00	154.16	0	35.968
4.05052	100.00	156.04	0	36.549
4.05164	100.00	157.92	0	37.000
4.05105	100.00	157.92	0	37.439
4.05112	100.00	157.92	0	37.906
4.05172	100.00	152.28	0	38.354
4.05097	100.00	153.22	0	38.799
