Vcell	Icell	measured	regon	time
3.40690	2700.00	2694.72	0	0.603
3.48403	2700.00	2686.27	0	1.051
3.50648	2700.00	2684.39	0	1.498
3.51757	2700.00	2690.96	0	1.948
3.52403	2700.00	2697.53	0	2.404
3.52961	2700.00	2702.23	0	2.842
3.53445	2700.00	2693.78	0	3.298
3.53764	2700.00	2687.21	0	3.743
3.54158	2700.00	2694.72	0	4.190
3.54434	2700.00	2694.72	0	4.635
3.54828	2700.00	2694.72	0	5.069
3.55103	2700.00	2690.96	0	5.518
3.55400	2700.00	2689.09	0	5.970
3.55675	2700.00	2690.96	0	6.418
3.55988	2700.00	2692.84	0	6.849
3.56278	2700.00	2696.59	0	7.325
3.56568	2700.00	2690.02	0	7.773
3.56836	2700.00	2694.72	0	8.220
3.56991	2700.00	2693.78	0	8.667
3.57304	2700.00	2686.27	0	9.113
3.57594	2700.00	2689.09	0	9.564
3.57862	2700.00	2690.96	0	10.014
3.58003	2700.00	2686.27	0	10.466
3.58338	2700.00	2696.59	0	10.911
3.58494	2700.00	2688.15	0	11.352
3.58777	2700.00	2686.27	0	11.806
3.58925	2700.00	2694.72	0	12.263
3.59238	2700.00	2684.39	0	12.712
3.59446	2700.00	2690.96	0	13.157
3.59692	2700.00	2692.84	0	13.604
3.59952	2700.00	2691.90	0	14.052
3.60168	2700.00	2690.02	0	14.524
3.60436	2700.00	2699.41	0	14.973
3.60502	2700.00	2690.02	0	15.418
3.60658	2700.00	2686.27	0	15.863
3.60963	2700.00	2688.15	0	16.309
3.61164	2700.00	2685.33	0	16.756
3.61343	2700.00	2689.09	0	17.196
3.61596	2700.00	2693.78	0	17.650
3.61729	2700.00	2691.90	0	18.095
3.61990	2700.00	2685.33	0	18.540
3.62153	2700.00	2693.78	0	18.986
3.62339	2700.00	2688.15	0	19.431
3.62518	2700.00	2690.96	0	19.877
3.62599	2700.00	2697.53	0	20.321
3.62889	2700.00	2691.90	0	20.768
3.63113	2700.00	2687.21	0	21.216
3.63231	2700.00	2690.02	0	21.664
3.63410	2700.00	2693.78	0	22.110
3.63633	2700.00	2690.96	0	22.556
3.63789	2700.00	2691.90	0	23.003
3.63930	2700.00	2689.09	0	23.448
3.64154	2700.00	2694.72	0	23.894
3.64422	2700.00	2688.15	0	24.562
3.64555	2700.00	2692.84	0	25.018
3.64726	2700.00	2689.09	0	25.447
3.64927	2700.00	2690.96	0	25.895
3.65143	2700.00	2690.02	0	26.347
3.65239	2700.00	2690.02	0	26.794
3.65500	2700.00	2691.90	0	27.244
3.65626	2700.00	2693.78	0	27.686
3.65745	2700.00	2698.47	0	28.131
3.65916	2700.00	2697.53	0	28.576
3.66095	2700.00	2690.96	0	29.027
3.66236	2700.00	2687.21	0	29.471
3.66369	2700.00	2693.78	0	29.916
3.66593	2700.00	2691.90	0	30.363
3.66764	2700.00	2693.78	0	30.808
3.66950	2700.00	2696.59	0	31.254
3.67091	2700.00	2691.90	0	31.699
3.67210	2700.00	2691.90	0	32.144
3.67374	2700.00	2694.72	0	32.591
3.67523	2700.00	2687.21	0	33.037
3.67604	2700.00	2690.96	0	33.481
3.67917	2700.00	2693.78	0	33.928
3.67946	2700.00	2688.15	0	34.375
3.68087	2700.00	2688.15	0	34.820
3.68289	2700.00	2694.72	0	35.266
3.68400	2700.00	2690.02	0	35.712
3.68571	2700.00	2690.96	0	36.157
3.68735	2700.00	2687.21	0	36.602
3.68951	2700.00	2690.02	0	37.310
3.69114	2700.00	2690.02	0	37.875
3.69271	2700.00	2691.90	0	38.300
3.69404	2700.00	2691.90	0	38.735
3.69494	2700.00	2693.78	0	39.209
3.69613	2700.00	2690.02	0	39.636
3.69783	2700.00	2693.78	0	40.081
3.69858	2700.00	2694.72	0	40.528
3.70014	2700.00	2693.78	0	40.974
3.70185	2700.00	2690.96	0	41.420
3.70334	2700.00	2691.90	0	41.868
3.70512	2700.00	2692.84	0	42.451
3.70556	2700.00	2690.96	0	43.044
3.70921	2700.00	2699.41	0	43.581
3.71033	2700.00	2697.53	0	44.129
3.71152	2700.00	2692.84	0	44.598
3.71241	2700.00	2690.02	0	45.065
3.71323	2700.00	2692.84	0	45.510
3.71531	2700.00	2690.96	0	45.955
3.71628	2700.00	2693.78	0	46.402
3.71754	2700.00	2691.90	0	46.848
3.71828	2700.00	2694.72	0	47.295
3.72089	2700.00	2688.15	0	47.740
3.72126	2700.00	2689.09	0	48.186
3.72275	2700.00	2692.84	0	48.632
3.72342	2700.00	2694.72	0	49.077
3.72438	2700.00	2688.15	0	49.545
3.72587	2700.00	2683.46	0	49.991
3.72721	2700.00	2695.66	0	50.434
3.72847	2700.00	2697.53	0	50.881
3.72877	2700.00	2693.78	0	51.346
3.73078	2700.00	2689.09	0	51.790
3.73160	2700.00	2691.90	0	52.237
3.73256	2700.00	2691.90	0	52.684
3.73390	2700.00	2691.90	0	53.134
3.73561	2700.00	2693.78	0	53.575
3.73591	2700.00	2690.96	0	54.021
3.73702	2700.00	2692.84	0	54.467
3.73874	2700.00	2692.84	0	54.912
3.73941	2700.00	2689.09	0	55.358
3.74105	2700.00	2690.96	0	55.806
3.74261	2700.00	2694.72	0	56.252
3.74268	2700.00	2692.84	0	56.697
3.74447	2700.00	2693.78	0	57.146
3.74596	2700.00	2693.78	0	57.587
3.74588	2700.00	2692.84	0	58.034
3.74721	2700.00	2688.15	0	58.481
3.74855	2700.00	2688.15	0	58.926
3.74848	2700.00	2691.90	0	59.376
3.75071	2700.00	2693.78	0	59.821
3.75093	2700.00	2686.27	0	60.266
3.75295	2700.00	2695.66	0	60.700
3.75317	2700.00	2690.96	0	61.135
3.75532	2700.00	2691.90	0	61.591
3.75577	2700.00	2690.96	0	62.037
3.75629	2700.00	2688.15	0	62.481
3.75718	2700.00	2688.15	0	62.929
3.75800	2700.00	2691.90	0	63.373
3.75919	2700.00	2696.59	0	63.819
3.76030	2700.00	2697.53	0	64.265
3.76068	2700.00	2689.09	0	64.711
3.76172	2700.00	2690.96	0	65.155
3.76335	2700.00	2693.78	0	65.603
3.76372	2700.00	2696.59	0	66.048
3.76402	2700.00	2690.96	0	66.495
3.76484	2700.00	2690.96	0	66.940
3.76685	2700.00	2690.02	0	67.387
3.76812	2700.00	2691.90	0	67.831
3.76774	2700.00	2689.09	0	68.276
3.76931	2700.00	2694.72	0	68.721
3.77050	2700.00	2692.84	0	69.166
3.77139	2700.00	2692.84	0	69.613
3.77161	2700.00	2688.15	0	70.065
3.77302	2700.00	2693.78	0	70.511
3.77414	2700.00	2690.02	0	70.956
3.77429	2700.00	2697.53	0	71.402
3.77577	2700.00	2688.15	0	71.847
3.77630	2700.00	2692.84	0	72.292
3.77711	2700.00	2697.53	0	72.738
3.77786	2700.00	2692.84	0	73.184
3.77920	2700.00	2689.09	0	73.631
3.77905	2700.00	2695.66	0	74.077
3.78121	2700.00	2700.35	0	74.661
3.78359	2700.00	2690.02	0	75.156
