Vcell	Icell	measured	regon	time
4.10675	1890.00	1876.35	0	0.636
4.13300	1890.00	1870.71	0	1.081
4.13843	1890.00	1871.65	0	1.528
4.14215	1890.00	1873.53	0	1.972
4.14631	1890.00	1873.53	0	2.419
4.14787	1890.00	1866.96	0	2.853
4.15078	1890.00	1871.65	0	3.286
4.15286	1890.00	1869.78	0	3.731
4.15427	1890.00	1871.65	0	4.175
4.15643	1890.00	1869.78	0	4.627
4.15828	1890.00	1871.65	0	5.087
4.16052	1890.00	1869.78	0	5.529
4.16118	1890.00	1869.78	0	5.963
4.16372	1890.00	1871.65	0	6.409
4.16543	1890.00	1869.78	0	6.854
4.16639	1890.00	1867.90	0	7.306
4.16803	1890.00	1868.84	0	7.752
4.16907	1890.00	1866.96	0	8.182
4.17034	1890.00	1866.96	0	8.613
4.23110	1890.00	1874.47	3	69.814
