Vcell	Icell	measured	regon	time
3.62394	1.35	 0.20
3.82493	1.35	13.79
3.82463	1.35	13.99
3.82701	1.35	14.20
3.82671	1.35	14.40
3.82582	1.35	14.61
3.82671	1.35	14.81
3.82731	1.35	15.01
3.82671	1.35	15.21
3.82760	1.35	15.41
3.82671	1.35	15.61
3.82612	1.35	15.82
3.82790	1.35	16.02
3.82642	1.35	16.22
3.82701	1.35	16.42
3.82879	1.35	16.63
3.82790	1.35	16.83
3.82939	1.35	17.03
3.82969	1.35	17.23
3.82879	1.35	17.43
3.82939	1.35	17.63
3.82969	1.35	17.84
3.82909	1.35	18.04
3.82879	1.35	18.24
3.82998	1.35	18.44
3.82939	1.35	18.65
3.83028	1.35	18.85
3.83058	1.35	19.06
3.83147	1.35	19.26
3.83087	1.35	19.46
3.83206	1.35	19.67
3.83147	1.35	19.87
3.83117	1.35	20.07
3.83117	1.35	20.27
3.83147	1.35	20.47
3.83087	1.35	20.68
3.83206	1.35	20.88
3.83206	1.35	21.08
3.83296	1.35	21.28
3.83236	1.35	21.49
3.83415	1.35	21.69
3.83206	1.35	21.89
3.83325	1.35	22.09
3.83325	1.35	22.30
3.83266	1.35	22.50
3.83415	1.35	22.71
3.83444	1.35	22.91
3.83474	1.35	23.11
3.83325	1.35	23.31
3.83385	1.35	23.51
3.83415	1.35	23.71
3.83385	1.35	23.91
3.83415	1.35	24.12
3.83355	1.35	24.32
3.83563	1.35	24.52
3.83444	1.35	24.72
3.83474	1.35	24.92
3.83533	1.35	25.13
