Vcell	Icell	measured	regon	time
4.13041	2160.00	2221.68	0.716
4.16260	2160.00	2219.80	1.050
4.11292	1649.82	1707.38	1.371
4.16936	2160.00	2219.80	1.709
4.08564	1369.60	1412.69	2.033
4.17033	2160.00	2218.86	2.357
4.08420	1320.95	1360.13	2.708
4.17330	2160.00	2220.74	3.035
4.07248	1190.31	1233.44	3.363
4.17524	2160.00	2220.74	3.690
4.06526	1100.39	1142.40	4.017
4.17642	2160.00	2218.86	4.343
4.06063	1039.71	1085.15	4.667
4.17828	2160.00	2227.31	4.995
4.05416	951.28	1002.57	5.324
4.18044	2160.00	2223.55	5.649
4.04428	849.85	901.21	5.976
4.17992	2160.00	2220.74	6.313
4.04532	855.87	898.39	6.638
4.18200	2160.00	2222.62	6.963
4.03685	756.73	811.11	7.292
4.18245	2160.00	2219.80	7.616
4.03369	722.68	757.62	7.943
4.18304	2160.00	2225.43	8.256
4.03043	682.55	744.48	8.585
4.18631	2160.00	2220.74	8.918
4.01696	533.70	576.49	9.250
4.18378	2160.00	2217.92	9.576
4.02364	617.92	679.72	9.901
4.18557	2160.00	2224.49	10.230
4.01748	528.78	576.49	10.558
4.18906	2160.00	2223.55	10.893
3.99903	369.54	411.31	11.225
4.18772	2160.00	2220.74	11.577
4.00346	404.41	453.54	11.891
4.18587	2160.00	2223.55	12.219
4.00935	460.87	515.48	12.564
4.18705	2160.00	2222.62	12.896
4.00502	394.92	455.42	13.219
4.18810	2160.00	2221.68	13.546
3.99793	334.22	395.36	13.872
4.18750	2160.00	2222.62	14.199
3.99994	339.53	395.36	14.528
4.19174	2160.00	2227.31	14.862
3.97556	149.15	196.39	15.198
4.18676	2160.00	2224.49	15.523
3.99964	330.03	394.42	15.848
4.18921	2160.00	2221.68	16.160
3.98613	212.35	273.35	16.476
4.18862	2160.00	2223.55	16.805
3.98955	217.01	276.17	17.132
4.18943	2160.00	2225.43	17.458
3.98424	164.66	217.98	17.784
4.18839	2160.00	2224.49	18.112
3.98638	187.30	240.50	18.437
4.18921	2160.00	2225.43	18.763
3.98070	135.03	192.64	19.107
4.18898	2160.00	2221.68	19.431
3.98027	124.67	175.75	19.747
4.19025	2160.00	2224.49	20.072
