Vcell	Icell	measured	regon	time
3.91211	2160.00	2226.37	0.733
3.93367	2160.00	2206.66	1.256
3.93491	2160.00	2213.23	1.599
3.93582	2160.00	2218.86	1.927
3.94073	2160.00	2216.05	2.278
3.93835	2160.00	2241.39	2.618
3.94295	2160.00	2195.40	2.947
3.94033	2160.00	2232.94	3.278
3.94182	2160.00	2233.88	3.591
3.94086	2160.00	2238.57	3.911
3.94264	2160.00	2233.88	4.239
3.94742	2160.00	2214.17	4.569
3.94667	2160.00	2225.43	4.882
3.94524	2160.00	2224.49	5.208
3.94606	2160.00	2236.69	5.556
3.94458	2160.00	2213.23	5.884
3.94368	2160.00	2225.43	6.212
3.94944	2160.00	2234.82	6.559
3.94360	2160.00	2237.63	6.904
3.95104	2160.00	2217.92	7.235
3.94882	2160.00	2241.39	7.582
3.95061	2160.00	2221.68	7.937
3.94764	2160.00	2225.43	8.266
3.94800	2160.00	2231.06	8.617
3.95209	2160.00	2238.57	8.965
3.94957	2160.00	2228.25	9.292
3.95216	2160.00	2232.94	9.624
3.95306	2160.00	2236.69	9.969
3.95441	2160.00	2241.39	10.300
3.95180	2160.00	2223.55	10.630
3.95254	2160.00	2226.37	10.961
3.95216	2160.00	2209.48	11.314
3.95432	2160.00	2225.43	11.647
3.95366	2160.00	2224.49	11.999
3.95478	2160.00	2237.63	12.331
3.95536	2160.00	2214.17	12.661
3.95552	2160.00	2216.99	12.989
3.95708	2160.00	2219.80	13.337
3.95545	2160.00	2211.35	13.667
3.95492	2160.00	2221.68	13.996
3.95618	2160.00	2216.05	14.341
3.95753	2160.00	2216.05	14.686
3.95678	2160.00	2218.86	15.016
3.95797	2160.00	2219.80	15.346
3.95693	2160.00	2221.68	15.698
3.95782	2160.00	2222.62	16.030
3.95856	2160.00	2223.55	16.377
3.95879	2160.00	2222.62	16.705
3.95915	2160.00	2227.31	17.052
3.95931	2160.00	2220.74	17.399
3.95968	2160.00	2223.55	17.714
3.95930	2160.00	2227.31	18.043
3.96019	2160.00	2223.55	18.371
3.96102	2160.00	2224.49	18.699
3.96132	2160.00	2218.86	19.026
3.96131	2160.00	2224.49	19.342
3.96116	2160.00	2220.74	19.659
3.96161	2160.00	2228.25	19.987
3.96138	2160.00	2223.55	20.318
3.96243	2160.00	2221.68	20.644
3.96243	2160.00	2227.31	20.972
3.96280	2160.00	2226.37	21.323
3.96250	2160.00	2226.37	21.672
3.96339	2160.00	2216.05	22.002
3.96317	2160.00	2221.68	22.344
3.96399	2160.00	2223.55	22.695
3.96459	2160.00	2223.55	23.043
3.96391	2160.00	2218.86	23.400
3.96414	2160.00	2220.74	23.730
3.96421	2160.00	2220.74	24.081
3.96525	2160.00	2221.68	24.431
3.96473	2160.00	2225.43	24.777
3.96451	2160.00	2224.49	25.102
3.96503	2160.00	2218.86	25.467
3.96540	2160.00	2221.68	25.815
3.96653	2160.00	2213.23	26.130
3.96637	2160.00	2228.25	26.460
3.96659	2160.00	2225.43	26.792
3.96666	2160.00	2221.68	27.125
3.96704	2160.00	2222.62	27.474
3.96696	2160.00	2223.55	27.832
3.96607	2160.00	2226.37	28.161
3.96763	2160.00	2224.49	28.500
3.96763	2160.00	2223.55	28.848
3.96793	2160.00	2226.37	29.196
3.96778	2160.00	2216.99	29.547
3.96763	2160.00	2225.43	29.910
3.96793	2160.00	2222.62	30.240
3.96823	2160.00	2225.43	30.565
3.96860	2160.00	2219.80	30.893
3.96874	2160.00	2219.80	31.223
3.96830	2160.00	2222.62	31.571
3.96882	2160.00	2225.43	31.925
3.96830	2160.00	2224.49	32.270
3.96889	2160.00	2223.55	32.600
3.96874	2160.00	2224.49	33.019
3.96949	2160.00	2225.43	33.374
3.96972	2160.00	2223.55	33.709
3.96949	2160.00	2217.92	34.059
3.96949	2160.00	2213.23	34.395
3.97008	2160.00	2224.49	34.731
3.96971	2160.00	2217.92	35.085
3.96978	2160.00	2228.25	35.431
3.97016	2160.00	2224.49	35.780
3.97023	2160.00	2226.37	36.104
3.97008	2160.00	2226.37	36.432
3.97053	2160.00	2217.92	36.760
3.97090	2160.00	2220.74	37.093
3.97105	2160.00	2218.86	37.422
3.97105	2160.00	2221.68	37.771
3.97120	2160.00	2221.68	38.122
3.97135	2160.00	2220.74	38.635
3.97112	2160.00	2220.74	38.983
3.97142	2160.00	2219.80	39.389
3.97157	2160.00	2222.62	39.779
3.97224	2160.00	2226.37	40.113
3.97261	2160.00	2221.68	41.882
3.97298	2160.00	2227.31	42.313
3.97246	2160.00	2227.31	42.647
3.97320	2160.00	2218.86	42.979
3.97291	2160.00	2220.74	43.315
3.97365	2160.00	2225.43	43.646
3.97335	2160.00	2226.37	43.977
3.97380	2160.00	2223.55	44.309
3.97358	2160.00	2221.68	44.648
3.97372	2160.00	2221.68	44.985
3.97350	2160.00	2223.55	45.319
3.97402	2160.00	2214.17	45.655
3.97410	2160.00	2221.68	45.995
3.97395	2160.00	2220.74	46.331
3.97455	2160.00	2225.43	46.669
3.97499	2160.00	2218.86	47.005
3.97477	2160.00	2228.25	47.339
3.97507	2160.00	2221.68	47.681
3.97417	2160.00	2225.43	48.024
3.97476	2160.00	2224.49	48.360
3.97484	2160.00	2221.68	48.695
3.97529	2160.00	2221.68	49.019
3.97506	2160.00	2222.62	49.357
3.97566	2160.00	2223.55	49.693
3.97573	2160.00	2228.25	50.040
3.97551	2160.00	2226.37	50.376
3.97648	2160.00	2220.74	50.701
3.97536	2160.00	2226.37	51.037
3.97588	2160.00	2224.49	51.377
3.97610	2160.00	2225.43	51.716
3.97565	2160.00	2223.55	52.054
3.97625	2160.00	2223.55	52.397
3.97640	2160.00	2225.43	52.732
3.97617	2160.00	2224.49	53.071
3.97648	2160.00	2225.43	53.416
3.97633	2160.00	2223.55	53.751
3.97692	2160.00	2225.43	54.089
3.97610	2160.00	2224.49	54.435
3.97677	2160.00	2224.49	54.774
3.97699	2160.00	2227.31	55.111
3.97685	2160.00	2221.68	55.557
3.97670	2160.00	2221.68	55.960
3.97677	2160.00	2225.43	56.312
3.97715	2160.00	2227.31	56.687
3.97692	2160.00	2220.74	57.044
3.97759	2160.00	2222.62	57.366
3.97677	2160.00	2220.74	57.703
3.97729	2160.00	2222.62	58.141
3.97759	2160.00	2224.49	58.519
3.97774	2160.00	2221.68	58.844
3.97774	2160.00	2227.31	59.223
3.97737	2160.00	2223.55	59.611
3.97811	2160.00	2222.62	59.990
3.97796	2160.00	2222.62	60.393
3.97871	2160.00	2225.43	60.738
3.97811	2160.00	2224.49	61.081
3.97871	2160.00	2222.62	61.424
3.97841	2160.00	2221.68	61.757
3.97863	2160.00	2228.25	62.101
3.97841	2160.00	2224.49	62.444
3.97848	2160.00	2221.68	62.770
3.97870	2160.00	2226.37	63.119
3.97930	2160.00	2221.68	63.534
3.97945	2160.00	2224.49	63.880
3.97960	2160.00	2226.37	64.226
3.97863	2160.00	2226.37	64.600
3.97952	2160.00	2220.74	64.943
3.97997	2160.00	2224.49	65.281
3.97997	2160.00	2222.62	65.690
3.97975	2160.00	2222.62	66.161
3.97944	2160.00	2225.43	66.504
3.97960	2160.00	2226.37	66.909
3.98012	2160.00	2221.68	67.253
3.98026	2160.00	2226.37	67.625
3.97989	2160.00	2228.25	68.015
3.98004	2160.00	2224.49	68.410
3.98071	2160.00	2226.37	68.821
3.98071	2160.00	2225.43	69.245
3.98004	2160.00	2221.68	69.619
3.97997	2160.00	2221.68	69.955
3.98146	2160.00	2223.55	70.279
3.98056	2160.00	2221.68	70.607
3.98086	2160.00	2224.49	71.154
3.98123	2160.00	2224.49	71.485
3.98131	2160.00	2224.49	71.829
3.98123	2160.00	2226.37	72.176
3.98108	2160.00	2224.49	72.517
3.98071	2160.00	2221.68	72.847
3.98168	2160.00	2224.49	73.178
3.98183	2160.00	2224.49	73.510
3.98086	2160.00	2223.55	73.858
3.98115	2160.00	2224.49	74.206
3.98175	2160.00	2220.74	74.534
3.98153	2160.00	2224.49	74.863
3.98153	2160.00	2220.74	75.201
3.98220	2160.00	2222.62	75.550
3.98212	2160.00	2227.31	75.898
3.98220	2160.00	2227.31	76.237
3.98257	2160.00	2221.68	76.573
3.98280	2160.00	2223.55	76.902
3.98235	2160.00	2223.55	77.231
3.98250	2160.00	2221.68	77.551
3.98272	2160.00	2222.62	77.880
3.98257	2160.00	2224.49	78.210
3.98212	2160.00	2224.49	78.534
3.98317	2160.00	2224.49	78.869
3.98279	2160.00	2218.86	79.215
3.98272	2160.00	2221.68	79.547
3.98339	2160.00	2221.68	79.885
3.98316	2160.00	2220.74	80.216
3.98302	2160.00	2221.68	80.546
3.98317	2160.00	2218.86	80.876
3.98361	2160.00	2224.49	81.226
3.98376	2160.00	2218.86	81.558
3.98354	2160.00	2222.62	81.907
3.98354	2160.00	2225.43	82.246
3.98399	2160.00	2223.55	82.577
3.98383	2160.00	2225.43	83.282
3.98383	2160.00	2229.19	84.216
3.98383	2160.00	2226.37	84.666
3.98398	2160.00	2223.55	85.105
3.98428	2160.00	2222.62	85.450
3.98435	2160.00	2221.68	85.780
3.98487	2160.00	2221.68	86.094
3.98421	2160.00	2223.55	86.421
3.98405	2160.00	2224.49	86.771
3.98450	2160.00	2222.62	87.118
3.98473	2160.00	2219.80	87.456
3.98473	2160.00	2224.49	87.804
3.98495	2160.00	2226.37	88.134
3.98547	2160.00	2221.68	88.461
3.98517	2160.00	2218.86	88.792
3.98532	2160.00	2223.55	89.119
3.98509	2160.00	2221.68	89.440
3.98487	2160.00	2222.62	89.769
3.98569	2160.00	2222.62	90.108
3.98502	2160.00	2225.43	90.438
3.98555	2160.00	2222.62	90.768
3.98510	2160.00	2222.62	91.085
3.98666	2160.00	2222.62	91.417
3.98584	2160.00	2218.86	91.750
3.98584	2160.00	2222.62	92.082
3.98599	2160.00	2219.80	92.413
3.98666	2160.00	2220.74	92.745
3.98606	2160.00	2218.86	93.074
3.98577	2160.00	2223.55	93.418
3.98621	2160.00	2221.68	93.751
3.98614	2160.00	2219.80	94.092
3.98651	2160.00	2219.80	94.414
3.98688	2160.00	2226.37	94.748
3.98658	2160.00	2221.68	95.079
3.98681	2160.00	2222.62	95.416
3.98688	2160.00	2220.74	95.754
3.98673	2160.00	2219.80	96.091
3.98688	2160.00	2226.37	96.428
3.98666	2160.00	2217.92	96.785
3.98703	2160.00	2223.55	97.149
3.98740	2160.00	2225.43	97.491
3.98718	2160.00	2219.80	97.815
3.98696	2160.00	2219.80	98.154
3.98621	2160.00	2223.55	98.479
3.98673	2160.00	2216.05	98.825
3.98748	2160.00	2220.74	99.165
3.98718	2160.00	2218.86	99.504
3.98740	2160.00	2217.92	99.858
3.98733	2160.00	2225.43	100.203
3.98815	2160.00	2224.49	100.536
3.98822	2160.00	2224.49	100.865
3.98807	2160.00	2225.43	101.209
3.98800	2160.00	2226.37	101.543
3.98755	2160.00	2216.05	101.900
3.98710	2160.00	2223.55	102.215
3.98807	2160.00	2223.55	102.552
3.98859	2160.00	2218.86	102.887
3.98874	2160.00	2221.68	103.223
3.98852	2160.00	2220.74	103.559
3.98859	2160.00	2218.86	103.892
3.98896	2160.00	2227.31	104.215
3.98949	2160.00	2217.92	104.549
3.98829	2160.00	2226.37	104.892
3.98860	2160.00	2218.86	105.218
3.98822	2160.00	2222.62	105.540
3.98896	2160.00	2215.11	106.176
3.98882	2160.00	2219.80	106.517
3.98896	2160.00	2220.74	106.848
3.98934	2160.00	2217.92	107.188
3.98844	2160.00	2214.17	107.527
3.98926	2160.00	2216.05	107.869
3.98829	2160.00	2224.49	108.208
3.98912	2160.00	2217.92	108.545
3.98979	2160.00	2218.86	108.882
3.99023	2160.00	2227.31	109.218
3.99023	2160.00	2221.68	109.559
3.99008	2160.00	2219.80	109.879
3.98941	2160.00	2216.05	110.211
3.98993	2160.00	2219.80	110.546
3.99008	2160.00	2220.74	110.887
3.99023	2160.00	2218.86	111.509
3.99015	2160.00	2216.99	111.868
3.99105	2160.00	2216.05	112.276
3.99023	2160.00	2220.74	112.598
3.99045	2160.00	2219.80	112.944
3.99045	2160.00	2216.99	113.292
