Vcell	Icell	measured	regon	time
3.98	1890	1867	0	 0.59
4.00	1890	1855	3	 1.06
4.01	1881	1843	1	 1.50
4.01	1866	1821	1	 2.07
4.02	1863	1828	1	 2.62
4.02	1858	1828	1	 3.07
4.02	1857	1819	1	 3.52
4.02	1851	1825	1	 3.96
4.02	1847	1808	1	 4.41
4.02	1843	1805	1	 4.85
4.02	1842	1813	1	 5.30
4.02	1837	1810	1	 5.74
4.03	1834	1789	1	 6.19
4.03	1832	1799	1	 6.64
4.03	1827	1809	1	 7.08
4.03	1824	1780	1	 7.53
4.03	1824	1787	1	 7.97
4.03	1819	1788	1	 8.42
4.03	1815	1781	1	 8.87
4.03	1812	1762	1	 9.31
4.03	1813	1761	1	 9.78
4.03	1810	1783	1	10.22
4.03	1806	1782	1	10.67
4.03	1804	1777	1	11.11
4.03	1801	1757	1	11.56
4.03	1799	1762	1	12.00
4.03	1795	1761	1	12.44
4.03	1793	1756	1	12.88
4.03	1791	1763	1	13.33
4.03	1790	1750	1	13.78
4.04	1787	1763	1	14.22
4.04	1784	1745	1	14.67
4.04	1780	1750	1	15.12
4.04	1778	1736	1	15.58
4.04	1777	1750	1	16.02
4.04	1775	1736	1	16.47
4.04	1772	1752	1	16.92
4.04	1770	1737	1	17.36
4.04	1770	1726	1	17.81
4.04	1764	1725	1	18.25
4.04	1762	1724	1	18.71
4.04	1759	1728	1	19.15
4.04	1758	1723	1	19.58
4.04	1756	1721	1	20.03
4.04	1754	1718	1	20.46
4.04	1749	1716	1	20.93
4.04	1749	1715	1	21.38
4.04	1745	1708	1	21.83
4.04	1745	1706	1	22.28
4.04	1743	1705	1	22.72
4.04	1740	1720	1	23.16
4.04	1737	1704	1	23.62
4.04	1731	1703	1	24.07
4.04	1735	1698	1	24.52
4.04	1729	1713	1	24.96
4.04	1730	1696	1	25.41
4.04	1730	1691	1	25.85
4.04	1726	1706	1	26.30
4.04	1721	1700	1	26.75
4.04	1720	1690	1	27.19
4.04	1721	1684	1	27.64
4.04	1717	1691	1	28.08
4.04	1714	1668	1	28.53
4.04	1714	1676	1	28.97
4.04	1711	1682	1	29.42
4.04	1708	1676	1	29.87
4.04	1706	1674	1	30.31
4.04	1703	1660	1	30.76
4.04	1703	1663	1	31.22
4.04	1701	1660	1	31.67
4.04	1696	1674	1	32.11
4.04	1695	1668	1	32.56
4.04	1697	1670	1	33.01
4.04	1690	1647	1	33.44
4.04	1690	1660	1	33.89
4.04	1688	1659	1	34.33
4.04	1686	1655	1	34.78
4.04	1685	1656	1	35.22
4.04	1682	1646	1	35.67
4.04	1678	1640	1	36.12
4.04	1678	1636	1	36.56
4.04	1676	1644	1	37.01
4.04	1672	1633	1	37.44
4.04	1669	1632	1	37.89
4.04	1673	1634	1	38.34
4.04	1668	1631	1	38.77
4.04	1667	1626	1	39.24
4.04	1665	1627	1	39.68
4.04	1661	1630	1	40.13
4.04	1658	1620	1	40.58
4.04	1656	1629	1	41.02
4.04	1656	1610	1	41.47
4.04	1654	1618	1	41.93
4.04	1650	1620	1	42.39
4.04	1649	1615	1	42.83
4.04	1644	1610	1	43.26
4.04	1647	1614	1	43.74
4.04	1643	1605	1	44.18
4.04	1643	1601	1	44.63
4.04	1643	1613	1	45.07
4.04	1639	1609	1	45.52
4.04	1635	1605	1	45.96
4.04	1636	1597	1	46.41
4.04	1635	1596	1	46.86
4.04	1630	1598	1	47.30
4.04	1630	1593	1	47.75
4.04	1627	1599	1	48.20
4.04	1623	1586	1	48.64
4.04	1625	1593	1	49.09
4.04	1622	1593	1	49.53
4.04	1618	1581	1	49.98
4.04	1615	1584	1	50.43
4.04	1617	1590	1	50.87
4.04	1614	1576	1	51.32
4.04	1615	1570	1	51.76
4.04	1611	1570	1	52.21
4.04	1609	1578	1	52.66
4.04	1605	1567	1	53.10
4.04	1606	1575	1	53.55
4.04	1601	1563	1	53.99
