Vcell	Icell	measured	regon	time
4.05468	100.00	155.10	0	0.591
4.05885	100.00	157.92	0	1.277
4.05141	100.00	156.98	0	1.747
4.05513	100.00	151.35	0	2.193
4.05417	100.00	156.04	0	2.640
4.05566	100.00	154.16	0	3.086
4.05335	100.00	156.04	0	3.534
4.05067	100.00	153.22	0	3.959
4.05446	100.00	155.10	0	4.406
4.05328	100.00	160.73	0	4.858
4.05432	100.00	156.04	0	5.303
4.05461	100.00	156.04	0	5.748
4.05172	100.00	158.85	0	6.196
4.05179	100.00	153.22	0	6.642
4.05015	100.00	155.10	0	7.090
4.04822	100.00	151.35	0	7.535
4.05254	100.00	157.92	0	7.959
4.05282	100.00	154.16	0	8.409
4.05290	100.00	149.47	0	8.858
4.05224	100.00	149.47	0	9.304
4.05045	100.00	157.92	0	9.746
4.04926	100.00	157.92	0	10.191
4.05342	100.00	153.22	0	10.635
4.05067	100.00	157.92	0	11.058
4.04948	100.00	156.04	0	11.505
4.05379	100.00	153.22	0	11.952
4.05157	100.00	153.22	0	12.381
4.05097	100.00	158.85	0	12.813
4.04993	100.00	154.16	0	13.244
4.04927	100.00	156.04	0	13.691
4.04926	100.00	156.98	0	14.144
4.04777	100.00	158.85	0	14.588
4.05097	100.00	154.16	0	15.025
4.04986	100.00	156.98	0	15.469
4.04948	100.00	154.16	0	15.915
4.04741	100.00	157.92	0	16.360
4.04822	100.00	159.79	0	16.805
4.04747	100.00	162.61	0	17.236
4.05119	100.00	153.22	0	17.682
4.04949	100.00	156.98	0	18.127
4.04740	100.00	169.18	0	18.576
4.05156	100.00	162.61	0	19.023
4.04836	100.00	159.79	0	19.469
4.04793	100.00	156.98	0	19.915
4.04360	100.00	159.79	0	20.361
4.04784	100.00	156.98	0	20.788
4.04606	100.00	148.53	0	21.235
4.04889	100.00	145.72	0	21.678
4.04763	100.00	157.92	0	22.126
4.04629	100.00	157.92	0	22.571
4.04591	100.00	158.85	0	23.018
4.04607	100.00	150.41	0	23.448
4.04762	100.00	154.16	0	23.878
4.04837	100.00	152.28	0	24.333
4.04688	100.00	156.04	0	24.772
4.04443	100.00	157.92	0	25.217
4.04175	100.00	164.49	0	25.660
4.04502	100.00	152.28	0	26.107
4.04525	100.00	141.96	0	26.556
4.04919	100.00	157.92	0	26.991
4.04547	100.00	167.30	0	27.437
4.04502	100.00	155.10	0	27.868
4.04732	100.00	164.49	0	28.303
4.04480	100.00	153.22	0	28.755
4.04644	100.00	151.35	0	29.200
4.04629	100.00	154.16	0	29.647
4.04703	100.00	161.67	0	30.092
4.04487	100.00	151.35	0	30.558
4.04755	100.00	151.35	0	31.034
4.04331	100.00	154.16	0	31.479
4.04294	100.00	156.04	0	31.927
4.04577	100.00	163.55	0	32.355
4.04324	100.00	158.85	0	32.801
4.04339	100.00	165.42	0	33.247
4.04577	100.00	158.85	0	33.694
4.04584	100.00	148.53	0	34.140
4.04495	100.00	156.04	0	34.588
4.04369	100.00	155.10	0	35.034
4.04562	100.00	153.22	0	35.478
4.04815	100.00	156.04	0	35.924
4.04466	100.00	155.10	0	36.369
4.04636	100.00	158.85	0	36.816
4.04183	100.00	148.53	0	37.261
4.04324	100.00	153.22	0	37.708
4.04577	100.00	159.79	0	38.153
4.04093	100.00	154.16	0	38.598
4.04517	100.00	152.28	0	39.044
4.04391	100.00	149.47	0	39.496
4.04451	100.00	157.92	0	39.942
4.04584	100.00	152.28	0	40.388
4.04570	100.00	149.47	0	40.834
4.04502	100.00	145.72	0	41.279
4.04146	100.00	157.92	0	41.708
4.04428	100.00	151.35	0	42.152
4.04287	100.00	154.16	0	42.587
4.04489	100.00	152.28	0	43.032
4.04339	100.00	151.35	0	43.478
4.04198	100.00	151.35	0	43.926
4.04480	100.00	156.98	0	44.372
4.04376	100.00	152.28	0	44.817
4.04495	100.00	148.53	0	45.263
4.04384	100.00	156.04	0	45.701
4.04234	100.00	151.35	0	46.146
4.04346	100.00	154.16	0	46.594
4.04146	100.00	151.35	0	47.041
4.04391	100.00	150.41	0	47.486
4.04436	100.00	147.59	0	47.933
4.04169	100.00	160.73	0	48.389
4.04547	100.00	156.98	0	48.822
4.04361	100.00	145.72	0	49.271
4.04614	100.00	147.59	0	49.736
4.04153	100.00	158.85	0	50.184
4.03908	100.00	151.35	0	50.631
4.04012	100.00	150.41	0	51.078
4.04250	100.00	153.22	0	51.523
4.04294	100.00	156.04	0	51.969
4.04548	100.00	151.35	0	52.421
4.04532	100.00	150.41	0	52.872
4.03989	100.00	157.92	0	53.338
4.04481	100.00	149.47	0	53.783
4.04636	100.00	148.53	0	54.229
4.04235	100.00	160.73	0	54.676
4.04138	100.00	158.85	0	55.121
4.04294	100.00	155.10	0	55.588
4.04191	100.00	155.10	0	56.032
4.04339	100.00	156.98	0	56.480
4.03893	100.00	158.85	0	56.924
4.03759	100.00	148.53	0	57.369
4.03871	100.00	156.04	0	57.815
4.04428	100.00	155.10	0	58.261
