Vcell	Icell	measured	regon	time
3.75246	1215.95	1272.85	0.710
3.78380	1350.00	1400.49	1.252
3.78323	1322.20	1368.58	1.532
3.78812	1350.00	1404.24	1.818
3.78878	1350.00	1396.74	2.125
3.78960	1350.00	1403.31	2.409
3.78997	1350.00	1402.37	2.732
3.79079	1350.00	1403.31	3.030
3.79079	1350.00	1395.80	3.328
3.79101	1350.00	1399.55	3.605
3.79146	1350.00	1399.55	3.910
3.79198	1350.00	1402.37	4.209
3.79220	1350.00	1396.74	4.510
3.79287	1350.00	1401.43	4.811
3.79294	1350.00	1399.55	5.090
3.79302	1350.00	1399.55	5.391
3.79369	1350.00	1400.49	5.691
3.79354	1350.00	1401.43	5.997
3.79398	1350.00	1399.55	6.283
3.79413	1350.00	1395.80	6.577
3.79368	1350.00	1397.67	6.854
3.79458	1350.00	1399.55	7.154
