Vcell	Icell	measured	regon	time
4.07600	2160.00	2223.55	0.711
4.03701	1660.85	1724.27	1.911
4.01254	1417.87	1459.62	2.557
4.00145	1335.57	1379.84	2.909
4.00035	1326.03	1373.27	3.250
3.99960	1323.77	1373.27	3.607
4.00063	1326.39	1381.72	3.961
3.99975	1322.22	1372.34	4.311
3.99990	1323.87	1369.52	4.661
3.99997	1324.53	1376.09	5.019
3.99982	1324.70	1372.34	5.351
4.00012	1325.85	1373.27	5.701
4.00072	1325.06	1373.27	6.040
4.00080	1320.33	1375.15	6.375
4.00034	1315.09	1371.40	6.718
3.99812	1312.84	1362.01	7.048
4.00020	1325.15	1373.27	7.379
4.00087	1323.87	1371.40	7.724
4.00057	1318.18	1370.46	8.059
3.99864	1314.41	1362.01	8.404
4.00139	1323.32	1375.15	8.750
3.99857	1314.20	1362.01	9.083
4.00079	1323.60	1368.58	9.600
4.00027	1318.41	1369.52	9.966
4.00027	1316.64	1368.58	10.302
3.99865	1314.86	1357.32	10.652
4.00005	1323.75	1369.52	10.987
4.00042	1323.44	1371.40	11.320
4.00049	1320.69	1370.46	11.665
4.00116	1317.44	1376.09	12.008
3.99887	1309.79	1361.07	12.363
4.00109	1317.24	1369.52	12.709
3.99916	1310.06	1359.20	13.060
4.00094	1315.55	1368.58	13.405
3.99924	1309.36	1362.95	13.749
3.99902	1314.35	1362.01	14.081
4.00116	1320.80	1368.58	14.426
3.99984	1313.17	1360.13	14.749
3.99917	1314.24	1361.07	15.107
4.00057	1319.71	1372.34	15.442
4.00012	1315.99	1372.34	15.790
4.00176	1315.19	1372.34	16.132
3.99828	1303.64	1348.87	16.470
3.99872	1314.91	1361.07	16.813
4.00109	1323.35	1371.40	17.159
4.00094	1316.19	1368.58	17.502
3.99946	1310.03	1359.20	17.844
3.99916	1313.56	1357.32	18.184
4.00079	1319.05	1370.46	18.526
4.00013	1313.85	1363.89	18.874
3.99969	1312.96	1365.77	19.208
3.99969	1315.01	1366.70	19.567
4.00124	1317.08	1370.46	19.912
3.99968	1308.95	1364.83	20.246
3.99931	1311.04	1362.95	20.593
4.00072	1315.54	1372.34	20.909
3.99983	1310.85	1355.44	21.254
3.99991	1311.95	1365.77	21.590
3.99946	1312.56	1364.83	21.930
4.00131	1316.09	1375.15	22.272
3.99983	1307.50	1364.83	22.594
3.99924	1308.60	1364.83	22.937
3.99961	1313.62	1369.52	23.286
4.00146	1316.18	1376.09	23.630
3.99961	1306.60	1364.83	23.961
3.99968	1309.15	1365.77	24.304
4.00035	1311.23	1361.07	24.648
3.99939	1308.91	1365.77	24.988
3.99961	1312.94	1363.89	25.327
4.00116	1315.51	1373.27	25.662
3.99991	1307.88	1364.83	26.005
3.99976	1308.50	1361.07	26.350
4.00036	1310.10	1369.52	26.676
4.00028	1307.76	1362.01	27.020
3.99991	1305.92	1367.64	27.363
3.99953	1306.54	1365.77	27.711
3.99961	1309.60	1363.89	28.037
3.99983	1312.18	1362.95	28.381
4.00006	1313.28	1371.40	28.707
3.99991	1312.92	1362.95	29.029
3.99998	1313.53	1367.64	29.370
3.99953	1313.65	1364.83	29.711
4.00131	1316.73	1374.21	30.054
4.00005	1308.13	1361.07	30.398
4.00072	1307.78	1365.77	30.752
3.99858	1303.04	1347.00	31.099
4.00013	1312.38	1366.70	31.461
4.00050	1311.53	1364.83	31.816
4.00102	1308.23	1362.95	32.177
3.99835	1301.52	1352.63	32.506
4.00042	1312.33	1364.83	32.828
4.00050	1309.54	1362.01	33.172
4.00065	1306.25	1360.13	33.518
3.99895	1301.99	1347.93	33.848
4.00095	1308.89	1367.64	34.197
3.99850	1302.67	1348.87	34.540
4.00013	1312.49	1367.64	34.882
4.00080	1311.66	1365.77	35.221
4.00058	1306.41	1363.89	35.553
3.99902	1302.62	1348.87	35.887
4.00050	1309.03	1364.83	36.224
4.00124	1305.75	1363.89	36.558
3.99940	1297.57	1348.87	36.903
3.99917	1301.52	1352.63	37.222
4.00065	1306.94	1362.95	37.545
3.99947	1302.67	1355.44	37.876
4.00080	1306.13	1368.58	38.209
3.99880	1300.89	1348.87	38.545
4.00147	1308.79	1370.46	38.899
3.99977	1299.14	1355.44	39.230
3.99917	1300.64	1351.69	39.554
4.00095	1306.06	1360.13	39.886
3.99842	1299.85	1352.63	40.238
4.00095	1310.19	1362.95	40.566
4.00065	1303.98	1366.70	40.907
3.99888	1299.72	1348.87	41.293
4.00080	1307.10	1360.13	41.643
3.99977	1301.87	1350.75	42.792
3.99955	1303.38	1349.81	43.234
4.00125	1306.36	1361.07	43.634
3.99992	1298.18	1348.87	43.961
3.99917	1298.71	1356.38	44.286
4.00094	1304.14	1363.89	44.653
3.99984	1297.95	1352.63	45.005
3.99992	1298.98	1350.75	45.349
3.99969	1299.53	1351.69	45.679
3.99969	1301.55	1360.13	46.014
4.00014	1303.56	1354.50	46.350
4.00014	1302.62	1351.69	46.709
3.99962	1301.69	1352.63	47.107
4.00154	1304.20	1367.64	47.461
3.99969	1294.08	1349.81	47.824
4.00044	1296.12	1352.63	48.171
4.00014	1293.25	1352.63	48.519
3.99821	1292.34	1339.49	48.879
4.00117	1304.07	1364.83	49.245
3.99977	1296.39	1351.69	49.608
4.00074	1297.94	1355.44	50.578
3.99999	1293.10	1353.57	53.064
4.00118	1293.17	1351.69	55.522
3.99985	1285.41	1340.43	56.887
3.99963	1286.38	1335.73	57.486
3.99903	1288.80	1335.73	57.838
4.00073	1295.14	1352.63	58.181
3.99948	1290.33	1338.55	58.562
4.00103	1293.73	1353.57	58.916
3.99993	1286.94	1342.30	59.267
3.99933	1287.39	1338.55	59.614
4.00008	1291.77	1336.67	59.955
3.99978	1291.24	1340.43	60.283
3.99963	1292.69	1337.61	60.630
4.00133	1295.11	1349.81	60.971
3.99956	1286.38	1340.43	61.294
4.00023	1289.29	1335.73	61.683
3.99963	1287.80	1335.73	62.017
3.99963	1290.24	1334.79	62.340
3.99970	1292.67	1332.92	62.653
4.00185	1294.61	1349.81	62.996
4.00015	1282.45	1331.98	63.328
3.99875	1281.45	1325.41	63.679
4.00015	1289.67	1335.73	64.001
3.99993	1288.67	1340.43	64.349
3.99985	1289.13	1342.30	64.687
4.00015	1290.11	1336.67	65.031
4.00000	1289.12	1332.92	65.387
4.00008	1289.10	1335.73	65.741
4.00038	1288.59	1331.98	66.085
4.00008	1286.13	1339.49	66.434
4.00000	1285.63	1336.67	66.775
3.99971	1285.62	1335.73	67.141
4.00015	1287.56	1333.86	67.487
4.00045	1286.56	1336.67	67.810
4.00008	1283.60	1336.67	68.162
4.00015	1283.10	1335.73	68.509
4.00030	1282.09	1337.61	68.830
3.99942	1280.13	1322.59	69.183
4.00023	1283.95	1335.73	69.528
4.00030	1282.47	1334.79	69.852
3.99949	1280.50	1325.41	70.177
4.00030	1283.83	1332.92	70.518
4.00030	1281.85	1336.67	70.904
3.99979	1279.88	1323.53	71.245
3.99957	1281.25	1320.72	71.576
4.00097	1284.09	1337.61	71.917
3.99942	1277.69	1324.47	72.241
3.99905	1281.52	1327.29	72.593
4.00037	1287.79	1335.73	72.938
4.00104	1285.33	1336.67	73.262
3.99904	1278.46	1323.53	73.610
4.00045	1284.76	1335.73	73.933
4.00097	1281.82	1343.24	74.277
3.99971	1275.45	1324.47	74.603
3.99912	1277.34	1326.35	74.947
4.00082	1283.12	1337.61	75.271
