Vcell	Icell	measured	regon	time
3.69619	2.16	 0.20
3.94178	2.16	 0.40
3.95010	2.16	 0.61
3.95278	2.16	 0.81
3.95605	2.16	 1.01
3.95783	2.16	 1.22
3.95872	2.16	 1.42
3.95991	2.16	 1.62
3.96080	2.16	 1.83
3.96229	2.16	 2.03
3.96318	2.16	 2.23
3.96437	2.16	 2.43
3.96497	2.16	 2.63
3.96467	2.16	 2.84
3.96675	2.16	 3.04
3.96794	2.16	 3.24
3.96913	2.16	 3.45
3.96972	2.16	 3.65
3.97032	2.16	 3.85
3.97121	2.16	 4.06
3.97210	2.16	 4.26
3.97270	2.16	 4.46
3.97329	2.16	 4.66
3.97508	2.16	 4.87
3.97537	2.16	 5.07
3.97626	2.16	 5.27
3.97656	2.16	 5.47
3.97716	2.16	 5.67
3.97864	2.16	 5.87
3.97894	2.16	 6.08
3.97864	2.16	 6.28
3.97983	2.16	 6.48
3.97864	2.16	 6.68
3.97924	2.16	 6.89
3.98013	2.16	 7.09
3.98191	2.16	 7.29
3.98370	2.16	 7.50
3.98162	2.16	 7.70
3.98310	2.16	 7.90
3.98370	2.16	 8.11
3.98310	2.16	 8.31
3.98340	2.16	 8.51
3.98399	2.16	 8.71
3.98489	2.16	 8.91
3.98667	2.16	 9.12
3.98756	2.16	 9.32
3.98518	2.16	 9.52
3.98697	2.16	 9.72
3.98667	2.16	 9.93
3.98578	2.16	10.13
3.98816	2.16	10.33
3.98935	2.16	10.53
3.98845	2.16	10.73
3.98875	2.16	10.94
3.98994	2.16	11.14
3.99024	2.16	11.34
3.99173	2.16	11.54
3.99024	2.16	11.75
3.99173	2.16	11.95
3.99351	2.16	12.15
3.99232	2.16	12.35
3.99232	2.16	12.55
3.99291	2.16	12.76
3.99470	2.16	12.96
3.99500	2.16	13.17
3.99529	2.16	13.37
3.99381	2.16	13.57
3.99529	2.16	13.78
3.99529	2.16	13.98
3.99678	2.16	14.18
3.99618	2.16	14.38
3.99648	2.16	14.58
3.99589	2.16	14.79
3.99708	2.16	14.99
3.99678	2.16	15.19
3.99737	2.16	15.39
3.99827	2.16	15.59
3.99618	2.16	15.80
3.99886	2.16	16.00
3.99767	2.16	16.20
3.99797	2.16	16.40
3.99797	2.16	16.60
3.99886	2.16	16.81
4.00005	2.16	17.01
3.99946	2.16	17.21
4.00005	2.16	17.41
3.99946	2.16	17.61
3.99946	2.16	17.81
4.00213	2.16	18.02
4.00064	2.16	18.22
4.00064	2.16	18.43
4.00064	2.16	18.63
4.00213	2.16	18.83
4.00213	2.16	19.04
4.00183	2.16	19.24
4.00064	2.16	19.44
4.00094	2.16	19.64
4.00213	2.16	19.84
4.00421	2.16	20.05
4.00332	2.16	20.25
4.00302	2.16	20.45
4.00243	2.16	20.65
4.00243	2.16	20.85
4.00332	2.16	21.05
4.00481	2.16	21.26
4.00362	2.16	21.46
4.00510	2.16	21.66
4.00510	2.16	21.86
4.00510	2.16	22.06
4.00421	2.16	22.41
4.00540	2.16	22.74
4.00392	2.16	23.07
4.00540	2.16	23.27
4.00719	2.16	23.47
4.00481	2.16	23.81
4.00629	2.16	24.02
4.00748	2.16	24.22
4.00659	2.16	24.43
4.00719	2.16	24.63
4.00867	2.16	24.83
