Vcell	Icell	measured	regon	time
3.26300	1890.00	2057.48	0	0.597
3.33731	1890.00	2125.05	0	1.067
3.39146	1890.00	2003.98	0	1.513
3.44594	1890.00	2077.18	0	1.959
3.40769	1890.00	1851.01	0	2.405
3.34595	1890.00	1940.16	0	2.850
3.35145	1890.00	1966.44	0	3.280
3.42199	1890.00	1853.82	0	3.726
3.45222	1890.00	1896.99	0	4.159
3.42545	1890.00	1911.07	0	4.586
3.42578	1890.00	1745.89	0	5.033
3.43632	1890.00	2032.14	0	5.477
3.45334	1890.00	1975.83	0	5.923
3.45373	1890.00	1996.47	0	6.370
3.42200	1890.00	1885.73	0	6.815
3.45555	1890.00	2003.98	0	7.264
3.44347	1890.00	1916.70	0	7.694
3.38459	1890.00	1924.21	0	8.127
3.41519	1890.00	2174.79	0	8.572
3.44039	1890.00	1937.35	0	9.018
3.42254	1890.00	1790.00	0	9.466
3.43537	1890.00	1968.32	0	9.911
3.42842	1890.00	1901.68	0	10.341
3.45677	1890.00	1973.01	0	10.787
3.43448	1890.00	2019.94	0	11.233
3.46026	1890.00	1833.17	0	11.677
3.45486	1890.00	1937.35	0	12.125
3.45271	1890.00	1807.83	0	12.570
3.46126	1890.00	2019.94	0	13.014
3.47730	1890.00	1873.53	0	13.463
3.46079	1890.00	1609.81	0	13.910
3.46052	1890.00	2008.67	0	14.357
3.47615	1890.00	2138.19	0	14.800
3.47780	1890.00	1889.48	0	15.247
3.46929	1890.00	1931.72	0	15.693
3.47362	1890.00	1988.03	0	16.138
3.48024	1890.00	1956.12	0	16.585
3.52385	1890.00	1854.76	0	17.031
3.49460	1890.00	1974.89	0	17.476
3.48140	1890.00	2064.98	0	17.907
3.50388	1890.00	1931.72	0	18.350
3.58319	1890.00	2023.69	0	18.797
3.48347	1890.00	1946.73	0	19.244
3.52194	1890.00	1933.59	0	19.687
3.43680	1890.00	1820.97	0	20.135
3.57013	1890.00	1973.01	0	20.581
3.49608	1890.00	1713.05	0	21.025
3.52564	1890.00	1882.91	0	21.471
3.50289	1890.00	1936.41	0	21.919
3.49048	1890.00	1965.50	0	22.366
3.49707	1890.00	1964.56	0	22.795
3.50152	1890.00	1985.21	0	23.241
3.53034	1890.00	2038.71	0	23.690
3.48466	1890.00	1789.06	0	24.134
3.51282	1890.00	1947.67	0	24.565
3.51934	1890.00	1941.10	0	25.011
3.51842	1890.00	1927.02	0	25.456
3.50800	1890.00	1923.27	0	25.896
3.44203	1890.00	1881.04	0	26.343
3.54585	1890.00	1930.78	0	26.774
3.53119	1890.00	1985.21	0	27.205
3.46345	1890.00	1982.40	0	27.638
3.58233	1890.00	1861.33	0	28.085
3.52908	1890.00	1985.21	0	28.531
3.50615	1890.00	2006.80	0	28.977
3.51838	1890.00	1956.12	0	29.423
3.46207	1890.00	1853.82	0	29.869
3.53008	1890.00	1922.33	0	30.314
3.53155	1890.00	2024.63	0	30.759
3.53139	1890.00	1875.41	0	31.207
3.50899	1890.00	1982.40	0	31.651
3.53872	1890.00	2023.69	0	32.097
3.53751	1890.00	1944.86	0	32.542
3.54936	1890.00	2042.46	0	32.989
3.55707	1890.00	2116.60	0	33.434
3.56239	1890.00	1898.87	0	33.879
3.52550	1890.00	1977.70	0	34.330
3.52665	1890.00	1969.26	0	34.774
3.64935	1890.00	2027.44	0	35.222
3.47626	1890.00	1973.01	0	35.654
3.53158	1890.00	2094.08	0	36.101
3.56753	1890.00	1885.73	0	36.545
3.55643	1890.00	1980.52	0	36.978
3.58381	1890.00	1792.82	0	37.409
3.54252	1890.00	1690.52	0	37.855
3.55038	1890.00	2064.05	0	38.301
3.57435	1890.00	1947.67	0	38.747
3.56617	1890.00	1966.44	0	39.179
3.59545	1890.00	2007.74	0	39.613
3.55703	1890.00	2034.95	0	40.058
3.55712	1890.00	2004.92	0	40.506
3.56692	1890.00	1928.90	0	40.952
3.55134	1890.00	1993.66	0	41.398
3.53940	1890.00	2376.57	0	41.847
3.55399	1890.00	1967.38	0	42.292
3.56151	1890.00	1969.26	0	42.737
3.56495	1890.00	1972.07	0	43.183
3.62502	1890.00	1986.15	0	43.630
3.56331	1890.00	1978.64	0	44.075
3.56686	1890.00	1993.66	0	44.523
3.57304	1890.00	1946.73	0	44.956
3.58663	1890.00	2067.80	0	45.387
3.47341	1890.00	2043.40	0	45.832
3.57599	1890.00	1963.63	0	46.274
3.55408	1890.00	1993.66	0	46.710
3.60323	1890.00	2124.11	0	47.156
3.57820	1890.00	1944.86	0	47.602
3.64566	1890.00	2003.98	0	48.032
3.58676	1890.00	1931.72	0	48.478
3.58335	1890.00	1957.99	0	48.924
3.58627	1890.00	1916.70	0	49.369
3.55379	1890.00	2201.07	0	49.814
3.58931	1890.00	2072.49	0	50.260
3.58940	1890.00	2046.21	0	50.706
3.62523	1890.00	2108.15	0	51.135
3.58937	1890.00	1976.76	0	51.582
3.60380	1890.00	1978.64	0	52.026
3.58742	1890.00	2010.55	0	52.473
3.56913	1890.00	1946.73	0	52.924
3.60808	1890.00	1896.05	0	53.369
3.59652	1890.00	1969.26	0	53.815
3.55254	1890.00	1846.31	0	54.259
3.57848	1890.00	2093.14	0	54.705
3.59397	1890.00	2022.75	0	55.152
3.60568	1890.00	2021.81	0	55.598
3.60779	1890.00	2012.43	0	56.043
3.60752	1890.00	1981.46	0	56.490
3.59867	1890.00	1980.52	0	56.935
3.60493	1890.00	1993.66	0	57.381
3.60633	1890.00	1841.62	0	57.826
3.60901	1890.00	1951.43	0	58.272
3.59193	1890.00	2229.22	0	58.705
3.56326	1890.00	2148.51	0	59.150
3.60412	1890.00	1766.54	0	59.596
3.59598	1890.00	1967.38	0	60.041
3.61545	1890.00	1985.21	0	60.488
3.59854	1890.00	2009.61	0	60.933
3.55231	1890.00	1996.47	0	61.366
3.61586	1890.00	2047.15	0	61.822
3.61513	1890.00	2033.07	0	62.269
3.59386	1890.00	2016.18	0	62.721
3.61206	1890.00	1981.46	0	63.165
3.62954	1890.00	1957.99	0	63.596
3.61343	1890.00	1965.50	0	64.041
3.62305	1890.00	1985.21	0	64.473
3.69527	1890.00	1590.10	0	64.918
3.62283	1890.00	2037.77	0	65.364
3.62916	1890.00	1906.38	0	65.810
3.61162	1890.00	1947.67	0	66.254
3.63028	1890.00	1905.44	0	66.686
3.63458	1890.00	1999.29	0	67.132
3.61611	1890.00	1974.89	0	67.577
3.58990	1890.00	1927.02	0	68.026
3.63878	1890.00	1968.32	0	68.473
3.61985	1890.00	2061.23	0	68.921
3.61688	1890.00	2171.03	0	69.373
3.64276	1890.00	2202.00	0	69.806
3.63142	1890.00	2078.12	0	70.237
3.61666	1890.00	2058.41	0	70.684
3.59452	1890.00	2060.29	0	71.131
3.62245	1890.00	1946.73	0	71.578
3.62192	1890.00	1875.41	0	72.007
3.62334	1890.00	1871.65	0	72.469
3.62386	1890.00	1875.41	0	72.914
3.62476	1890.00	1874.47	0	73.360
3.62513	1890.00	1869.78	0	73.808
3.62602	1890.00	1869.78	0	74.244
3.62624	1890.00	1871.65	0	74.675
3.62616	1890.00	1868.84	0	75.122
3.62691	1890.00	1878.22	0	75.566
