Vcell	Icell	measured	regon	time
3.50546	1890.00	1872.59	0	0.599
3.58623	1890.00	1876.35	0	1.304
3.59910	1890.00	1872.59	0	1.748
3.60609	1890.00	1871.65	0	2.192
3.61115	1890.00	1869.78	0	2.638
3.61368	1890.00	1868.84	0	3.082
3.61739	1890.00	1867.90	0	3.533
3.61858	1890.00	1868.84	0	3.976
3.62148	1890.00	1871.65	0	4.437
3.62260	1890.00	1871.65	0	4.881
3.62483	1890.00	1873.53	0	5.327
3.62691	1890.00	1874.47	0	5.776
3.62833	1890.00	1871.65	0	6.338
3.63019	1890.00	1870.71	0	6.783
3.63092	1890.00	1866.96	0	7.227
3.63189	1890.00	1874.47	0	7.671
3.63308	1890.00	1868.84	0	8.115
3.63516	1890.00	1870.71	0	8.565
3.63590	1890.00	1872.59	0	9.010
3.63732	1890.00	1870.71	0	9.456
3.63859	1890.00	1871.65	0	9.899
3.64007	1890.00	1872.59	0	10.347
3.64119	1890.00	1872.59	0	10.778
3.64179	1890.00	1872.59	0	11.226
3.64201	1890.00	1871.65	0	11.649
3.64387	1890.00	1869.78	0	12.077
3.64513	1890.00	1869.78	0	12.527
3.64558	1890.00	1872.59	0	12.974
3.64640	1890.00	1870.71	0	13.419
3.64737	1890.00	1872.59	0	13.870
3.64885	1890.00	1869.78	0	14.301
3.65012	1890.00	1869.78	0	14.743
3.65071	1890.00	1873.53	0	15.191
3.65116	1890.00	1870.71	0	15.635
3.65197	1890.00	1872.59	0	16.072
3.65324	1890.00	1876.35	0	16.518
3.65487	1890.00	1872.59	0	16.961
3.65584	1890.00	1867.90	0	17.393
3.65621	1890.00	1869.78	0	17.836
3.65621	1890.00	1871.65	0	18.281
3.65733	1890.00	1870.71	0	18.724
3.65874	1890.00	1872.59	0	19.175
3.66000	1890.00	1874.47	0	19.620
3.66045	1890.00	1869.78	0	20.063
3.66105	1890.00	1876.35	0	20.511
3.66209	1890.00	1869.78	0	20.955
3.66231	1890.00	1872.59	0	21.380
3.66350	1890.00	1870.71	0	21.826
3.66514	1890.00	1871.65	0	22.269
3.66499	1890.00	1869.78	0	22.712
3.66566	1890.00	1872.59	0	23.153
3.66581	1890.00	1868.84	0	23.604
3.66789	1890.00	1870.71	0	24.048
3.66841	1890.00	1871.65	0	24.492
3.66900	1890.00	1871.65	0	24.924
3.66967	1890.00	1873.53	0	25.356
3.67019	1890.00	1873.53	0	25.786
3.67034	1890.00	1867.90	0	26.232
3.67161	1890.00	1870.71	0	26.661
3.67228	1890.00	1867.90	0	27.108
3.67347	1890.00	1875.41	0	27.552
3.67421	1890.00	1869.78	0	27.998
3.67391	1890.00	1871.65	0	28.431
3.67540	1890.00	1868.84	0	28.878
3.67577	1890.00	1866.02	0	29.321
3.67637	1890.00	1876.35	0	29.767
3.67733	1890.00	1870.71	0	30.236
3.67830	1890.00	1870.71	0	30.680
3.67882	1890.00	1871.65	0	31.124
3.67934	1890.00	1871.65	0	31.570
3.67979	1890.00	1869.78	0	32.015
3.68024	1890.00	1870.71	0	32.459
3.68128	1890.00	1873.53	0	32.903
3.68202	1890.00	1870.71	0	33.346
3.68314	1890.00	1869.78	0	33.798
3.68351	1890.00	1871.65	0	34.226
3.68365	1890.00	1868.84	0	34.656
3.68448	1890.00	1872.59	0	35.081
3.68470	1890.00	1870.71	0	35.526
3.68485	1890.00	1874.47	0	35.969
3.68596	1890.00	1872.59	0	36.431
3.68648	1890.00	1871.65	0	36.876
3.68700	1890.00	1873.53	0	37.320
3.68871	1890.00	1871.65	0	37.763
3.68871	1890.00	1875.41	0	38.207
3.68916	1890.00	1869.78	0	38.657
3.68953	1890.00	1870.71	0	39.102
3.68923	1890.00	1872.59	0	39.531
3.69013	1890.00	1875.41	0	39.977
3.69087	1890.00	1872.59	0	40.422
3.69213	1890.00	1873.53	0	40.873
3.69228	1890.00	1870.71	0	41.318
3.69332	1890.00	1869.78	0	41.761
3.69392	1890.00	1870.71	0	42.206
3.69407	1890.00	1871.65	0	42.673
3.69444	1890.00	1872.59	0	43.117
3.69406	1890.00	1866.02	0	43.560
3.69533	1890.00	1871.65	0	44.006
3.69615	1890.00	1872.59	0	44.455
3.69675	1890.00	1872.59	0	44.900
3.69727	1890.00	1869.78	0	45.344
3.69734	1890.00	1872.59	0	45.789
3.69786	1890.00	1872.59	0	46.222
3.69861	1890.00	1871.65	0	46.667
3.69898	1890.00	1875.41	0	47.099
3.69868	1890.00	1868.84	0	47.542
3.69935	1890.00	1869.78	0	47.988
3.69920	1890.00	1870.71	0	48.436
3.70009	1890.00	1875.41	0	48.879
3.70024	1890.00	1875.41	0	49.331
3.70180	1890.00	1871.65	0	49.775
3.70232	1890.00	1870.71	0	50.219
3.70269	1890.00	1873.53	0	50.665
3.70284	1890.00	1868.84	0	51.089
3.70321	1890.00	1870.71	0	51.534
3.70366	1890.00	1868.84	0	51.980
3.70351	1890.00	1868.84	0	52.426
3.70403	1890.00	1869.78	0	52.870
3.70411	1890.00	1870.71	0	53.333
3.70418	1890.00	1873.53	0	53.778
3.70507	1890.00	1869.78	0	54.222
3.70604	1890.00	1870.71	0	54.666
3.70627	1890.00	1870.71	0	55.109
3.70701	1890.00	1870.71	0	55.550
3.70723	1890.00	1869.78	0	55.999
3.70790	1890.00	1873.53	0	56.450
3.70708	1890.00	1872.59	0	56.894
3.70805	1890.00	1875.41	0	57.341
3.70782	1890.00	1872.59	0	57.785
3.70834	1890.00	1869.78	0	58.231
3.70857	1890.00	1871.65	0	58.665
3.70887	1890.00	1869.78	0	59.108
3.70872	1890.00	1872.59	0	59.555
3.70961	1890.00	1869.78	0	60.002
3.70984	1890.00	1868.84	0	60.433
3.71080	1890.00	1873.53	0	60.882
3.71080	1890.00	1870.71	0	61.326
3.71177	1890.00	1873.53	0	61.758
3.71207	1890.00	1871.65	0	62.203
3.71176	1890.00	1869.78	0	62.646
3.71259	1890.00	1870.71	0	63.092
3.71258	1890.00	1869.78	0	63.537
3.71273	1890.00	1870.71	0	63.982
3.71266	1890.00	1873.53	0	64.429
3.71385	1890.00	1872.59	0	64.875
3.71281	1890.00	1873.53	0	65.308
3.71370	1890.00	1871.65	0	65.752
3.71378	1890.00	1869.78	0	66.184
3.71459	1890.00	1870.71	0	66.627
3.71452	1890.00	1869.78	0	67.058
3.71489	1890.00	1872.59	0	67.488
3.71541	1890.00	1870.71	0	67.934
3.71578	1890.00	1867.90	0	68.378
3.71690	1890.00	1867.90	0	68.829
3.71705	1890.00	1869.78	0	69.272
3.71705	1890.00	1873.53	0	69.716
3.71705	1890.00	1869.78	0	70.161
3.71727	1890.00	1873.53	0	70.604
3.71757	1890.00	1870.71	0	71.034
3.71794	1890.00	1871.65	0	71.465
3.71749	1890.00	1875.41	0	71.890
3.71772	1890.00	1869.78	0	72.333
3.71772	1890.00	1870.71	0	72.778
3.71824	1890.00	1872.59	0	73.222
3.71809	1890.00	1871.65	0	73.666
3.71853	1890.00	1873.53	0	74.116
3.71891	1890.00	1871.65	0	74.561
3.71883	1890.00	1874.47	0	75.009
3.71913	1890.00	1871.65	0	75.454
3.71965	1890.00	1871.65	0	75.885
3.72054	1890.00	1871.65	0	76.331
3.72069	1890.00	1866.96	0	76.775
3.72136	1890.00	1867.90	0	77.221
3.72069	1890.00	1871.65	0	77.666
3.72136	1890.00	1871.65	0	78.109
3.72211	1890.00	1867.90	0	78.557
3.72225	1890.00	1869.78	0	79.001
3.72233	1890.00	1870.71	0	79.448
3.72240	1890.00	1874.47	0	79.898
3.72248	1890.00	1869.78	0	80.341
3.72255	1890.00	1869.78	0	80.788
3.72247	1890.00	1874.47	0	81.231
3.72278	1890.00	1868.84	0	81.703
3.72270	1890.00	1870.71	0	82.146
3.72285	1890.00	1871.65	0	82.576
3.72300	1890.00	1873.53	0	83.021
3.72352	1890.00	1874.47	0	83.450
3.72330	1890.00	1870.71	0	83.894
3.72397	1890.00	1867.90	0	84.339
3.72352	1890.00	1870.71	0	84.765
3.72411	1890.00	1871.65	0	85.209
3.72493	1890.00	1869.78	0	85.659
3.72426	1890.00	1872.59	0	86.116
3.72523	1890.00	1868.84	0	86.575
3.72553	1890.00	1866.96	0	87.020
3.72545	1890.00	1869.78	0	87.465
3.72582	1890.00	1870.71	0	87.914
3.72597	1890.00	1872.59	0	88.358
3.72627	1890.00	1872.59	0	88.786
3.72687	1890.00	1868.84	0	89.232
3.72664	1890.00	1872.59	0	89.676
3.72724	1890.00	1870.71	0	90.125
3.72634	1890.00	1869.78	0	90.571
3.72709	1890.00	1869.78	0	91.002
3.72739	1890.00	1868.84	0	91.435
3.72686	1890.00	1872.59	0	91.860
3.72664	1890.00	1872.59	0	92.308
3.72731	1890.00	1868.84	0	92.753
3.72761	1890.00	1871.65	0	93.199
3.72694	1890.00	1874.47	0	93.643
