Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
74.313247	9.477904	0.126946	9.562337	3.904563	9.654776
74.313247	9.711366	0.138207	9.796014	3.903291	9.888921
74.313247	9.946392	0.136330	10.032686	3.903664	10.123240
74.313247	10.180391	0.127884	10.267355	3.904637	10.359756
74.313247	10.416978	0.133515	10.501957	3.903889	10.593495
74.313247	10.652067	0.131638	10.735409	3.904188	10.826181
74.313247	10.883821	0.129761	10.969223	3.904115	11.062215
74.313247	11.119860	0.132576	11.207182	3.904262	11.299871
74.313247	11.354543	0.138207	11.440519	3.903588	11.533469
74.313247	11.590988	0.127884	11.676434	3.904934	11.768530
74.313247	11.823112	0.145715	11.913884	3.903508	12.006145
74.313247	12.061919	0.131638	12.147672	3.904188	12.241205
74.313247	12.297066	0.127884	12.383196	3.905083	12.476389
74.313247	12.531641	0.133515	12.622286	3.904038	12.712460
74.313247	12.768397	0.136330	12.856389	3.904110	12.947416
74.313247	13.004659	0.135392	13.088951	3.904408	13.181282
74.313247	13.238113	0.130699	13.322779	3.904263	13.414209
74.313247	13.471102	0.136330	13.556494	3.904556	13.648228
74.313247	13.705476	0.134454	13.789516	3.904260	13.882523
74.313247	13.938874	0.130699	14.024954	3.904412	14.115896
74.313247	14.170414	0.136330	14.257176	3.904333	14.349904
74.313247	14.405235	0.135392	14.490966	3.903888	14.584034
74.313247	14.639836	0.134454	14.724044	3.903814	14.817022
74.313247	14.873663	0.136330	14.961646	3.904110	15.055027
74.313247	15.112084	0.132576	15.196983	3.904262	15.289912
74.313247	15.345373	0.129761	15.431183	3.904933	15.524329
74.313247	15.581493	0.127884	15.667900	3.905009	15.762403
74.313247	15.819426	0.134454	15.904586	3.904409	15.997549
74.313247	16.054681	0.126007	16.142025	3.904787	16.232447
74.313247	16.289607	0.133515	16.377251	3.904633	16.467813
74.313247	16.523145	0.127884	16.609087	3.905157	16.701931
74.313247	16.756654	0.135392	16.844123	3.903962	16.934640
74.313247	16.992955	0.136330	17.078806	3.904184	17.169306
74.313247	17.226929	0.132576	17.311728	3.905005	17.405351
74.313247	17.462041	0.132576	17.548447	3.904931	17.641149
74.313247	17.698869	0.134454	17.781919	3.904483	17.874960
74.313247	17.932793	0.138207	18.017707	3.904777	18.108217
74.313247	18.163396	0.133515	18.251515	3.904261	18.342685
74.313247	18.400898	0.130699	18.484375	3.904858	18.577847
74.313247	18.635827	0.138207	18.739401	3.904331	18.819582
74.313247	18.875285	0.130699	18.962331	3.904858	19.053575
74.313247	19.111332	0.135392	19.195458	3.904557	19.287458
74.313247	19.343881	0.134454	19.429652	3.905003	19.502456
74.313247	19.558532	0.133515	19.646729	3.904856	19.737644
74.313247	19.794627	0.136330	19.880669	3.904556	19.971262
74.313247	20.027490	0.130699	20.114290	3.905229	20.206650
74.313247	20.263025	0.134454	20.348122	3.904557	20.439425
74.313247	20.496614	0.135392	20.581640	3.905077	20.673569
74.313247	20.729555	0.130699	20.815747	3.905304	20.906656
74.313247	20.963483	0.131638	21.049885	3.904931	21.141999
74.313247	21.199295	0.126007	21.285202	3.905531	21.376029
74.313247	21.431698	0.128823	21.518865	3.904785	21.610086
74.313247	21.667749	0.125068	21.753585	3.905160	21.845184
74.313247	21.902453	0.132576	21.988287	3.905005	22.081013
74.313247	22.136651	0.138207	22.223007	3.904480	22.317031
74.313247	22.374587	0.132576	22.459546	3.904931	22.550884
74.313247	22.606448	0.129761	22.694727	3.905379	22.785744
74.313247	22.841064	0.138207	22.929306	3.904852	23.020421
74.313247	23.077507	0.137269	23.163050	3.904853	23.255294
74.313247	23.311600	0.135392	23.397429	3.905077	23.489628
74.313247	23.545713	0.128823	23.631798	3.905305	23.722914
74.313247	23.779173	0.131638	23.864949	3.905229	23.955409
74.313247	24.012948	0.140085	24.097392	3.904925	24.190383
74.313247	24.247290	0.130699	24.333273	3.905527	24.424407
74.313247	24.482024	0.140085	24.568549	3.904330	24.659723
74.313247	24.716830	0.130699	24.801877	3.905527	24.894152
74.313247	24.950523	0.137269	25.037397	3.904853	25.130295
74.313247	25.187805	0.134454	25.271479	3.905301	25.363012
74.313247	25.417880	0.128823	25.506441	3.905231	25.597215
74.313247	25.653035	0.134454	25.740573	3.905003	25.831531
74.313247	25.887563	0.134454	25.973771	3.905003	26.064267
74.313247	26.121106	0.127884	26.207229	3.905306	26.298857
74.313247	26.356228	0.131638	26.441926	3.905526	26.533404
74.313247	26.590876	0.134454	26.673371	3.905672	26.767003
74.313247	26.824464	0.138207	26.908254	3.904852	26.999934
74.313247	27.056977	0.133515	27.141005	3.905376	27.234008
74.313247	27.291256	0.131638	27.374825	3.905006	27.467776
74.313247	27.522883	0.135392	27.608985	3.905003	27.701694
74.313247	27.759379	0.125068	27.842307	3.905606	27.938016
74.313247	27.993920	0.126946	28.081336	3.905753	28.172922
74.313247	28.230140	0.131638	28.316471	3.905452	28.407143
74.313247	28.465021	0.131638	28.549938	3.905377	28.640220
74.313247	28.695630	0.131638	28.782582	3.905675	28.873704
74.313247	28.931287	0.130699	29.017491	3.906567	29.109024
74.313247	29.165614	0.132576	29.251521	3.905600	29.342291
74.313247	29.399110	0.130699	29.486203	3.905973	29.576916
74.313247	29.633533	0.133515	29.719988	3.905079	29.810369
74.313247	29.867115	0.134454	29.953099	3.905375	30.045737
