Vcell	Icell	measured	regon	time
3.69708	2.16	 0.20
3.95218	2.16	 0.41
3.96348	2.16	 0.61
3.96645	2.16	 0.81
3.96705	2.16	 1.02
3.96764	2.16	 1.22
3.96794	2.16	 1.42
3.96110	2.16	 1.62
3.95902	2.16	 1.83
3.96110	2.16	 2.03
3.97270	2.16	 2.23
3.97240	2.16	 2.43
3.97121	2.16	 2.64
3.97121	2.16	 2.84
3.97210	2.16	 3.04
3.96556	2.16	 3.24
3.97389	2.16	 3.45
3.97180	2.16	 3.65
3.97418	2.16	 3.85
3.96675	2.16	 4.05
3.96943	2.16	 4.25
3.96705	2.16	 4.46
3.97121	2.16	 4.66
3.97953	2.16	 4.86
3.97418	2.16	 5.07
3.98162	2.16	 5.27
3.97151	2.16	 5.47
3.97835	2.16	 5.67
3.96943	2.16	 5.87
3.97924	2.16	 6.07
3.97537	2.16	 6.28
3.98191	2.16	 6.48
3.97597	2.16	 6.69
3.97597	2.16	 6.89
3.97121	2.16	 7.09
3.98102	2.16	 7.30
3.97270	2.16	 7.50
3.97835	2.16	 7.70
3.97329	2.16	 7.90
3.97389	2.16	 8.11
3.98370	2.16	 8.31
3.98608	2.16	 8.51
3.98132	2.16	 8.72
3.98518	2.16	 8.92
3.97329	2.16	 9.12
3.97805	2.16	 9.32
3.97716	2.16	 9.52
3.97389	2.16	 9.73
3.97894	2.16	 9.93
3.98162	2.16	10.13
3.98340	2.16	10.33
3.98637	2.16	10.54
3.98162	2.16	10.74
3.98429	2.16	10.95
3.98727	2.16	11.15
3.98043	2.16	11.35
3.98399	2.16	11.55
3.98072	2.16	11.75
3.98132	2.16	11.95
3.98370	2.16	12.16
3.98756	2.16	12.36
3.98548	2.16	12.56
3.98132	2.16	12.76
3.98310	2.16	12.97
3.98489	2.16	13.17
3.97626	2.16	13.37
3.98637	2.16	13.57
3.98429	2.16	13.77
3.98489	2.16	13.97
3.98518	2.16	14.17
3.97894	2.16	14.38
3.98905	2.16	14.58
3.99143	2.16	14.79
3.98875	2.16	14.99
3.98429	2.16	15.19
3.99202	2.16	15.39
3.98548	2.16	15.59
3.98489	2.16	15.79
3.98548	2.16	16.00
3.98281	2.16	16.20
3.98608	2.16	16.40
3.98756	2.16	16.60
3.98667	2.16	16.81
3.99291	2.16	17.01
3.98756	2.16	17.21
3.99202	2.16	17.42
3.98459	2.16	17.62
3.99173	2.16	17.82
3.98459	2.16	18.03
3.99440	2.16	18.23
3.98489	2.16	18.44
3.98905	2.16	18.64
3.99173	2.16	18.84
3.98548	2.16	19.05
3.99054	2.16	19.25
3.98964	2.16	19.46
3.98429	2.16	19.66
3.98518	2.16	19.86
3.99143	2.16	20.07
3.98637	2.16	20.27
3.98697	2.16	20.48
3.98727	2.16	20.68
3.98667	2.16	20.88
3.98905	2.16	21.08
3.99232	2.16	21.29
3.98786	2.16	21.49
3.98786	2.16	21.69
3.99202	2.16	21.89
3.99083	2.16	22.09
3.98697	2.16	22.30
3.98697	2.16	22.50
3.99381	2.16	22.70
3.99351	2.16	22.90
3.99054	2.16	23.10
3.99351	2.16	23.31
3.99291	2.16	23.51
3.99054	2.16	23.71
3.99173	2.16	23.92
3.99054	2.16	24.12
3.98875	2.16	24.33
3.99024	2.16	24.53
3.99083	2.16	24.73
3.99440	2.16	24.93
3.99351	2.16	25.13
3.99173	2.16	25.34
3.99232	2.16	25.54
3.99024	2.16	25.74
3.99529	2.16	25.94
3.99708	2.16	26.14
3.99113	2.16	26.35
3.99351	2.16	26.55
3.99321	2.16	26.75
3.99291	2.16	26.96
3.99321	2.16	27.16
3.99291	2.16	27.36
3.99381	2.16	27.57
3.99529	2.16	27.77
3.99440	2.16	27.97
3.99321	2.16	28.18
3.98994	2.16	28.38
3.99410	2.16	28.58
3.99440	2.16	28.78
3.99618	2.16	28.99
3.99470	2.16	29.19
3.99440	2.16	29.39
3.99440	2.16	29.59
3.99262	2.16	29.79
3.99470	2.16	30.00
3.99500	2.16	30.20
3.99500	2.16	30.41
3.99470	2.16	30.61
3.99500	2.16	30.81
3.99589	2.16	31.02
3.99559	2.16	31.22
3.99618	2.16	31.42
3.99618	2.16	31.63
3.99470	2.16	31.83
3.99351	2.16	32.03
3.99440	2.16	32.24
3.99678	2.16	32.44
3.99648	2.16	32.64
3.99589	2.16	32.84
3.99678	2.16	33.04
3.99618	2.16	33.25
3.99559	2.16	33.45
3.99737	2.16	33.65
3.99648	2.16	33.86
3.99529	2.16	34.06
3.99708	2.16	34.26
3.99589	2.16	34.46
3.99856	2.16	34.66
3.99767	2.16	34.86
3.99500	2.16	35.07
3.99856	2.16	35.27
3.99678	2.16	35.48
3.99559	2.16	35.68
3.99975	2.16	35.88
3.99648	2.16	36.08
3.99916	2.16	36.29
3.99708	2.16	36.49
3.99797	2.16	36.69
3.99856	2.16	36.89
3.99618	2.16	37.10
3.99708	2.16	37.30
3.99737	2.16	37.50
3.99529	2.16	37.70
3.99797	2.16	37.91
3.99708	2.16	38.11
3.99767	2.16	38.31
3.99618	2.16	38.51
3.99886	2.16	38.72
3.99916	2.16	38.92
3.99797	2.16	39.12
3.99797	2.16	39.33
3.99827	2.16	39.53
4.00005	2.16	39.73
3.99916	2.16	39.93
3.99827	2.16	40.14
3.99916	2.16	40.34
4.00035	2.16	40.55
3.99975	2.16	40.75
3.99708	2.16	40.95
3.99916	2.16	41.16
3.99856	2.16	41.36
3.99767	2.16	41.56
3.99916	2.16	41.77
3.99886	2.16	41.97
3.99856	2.16	42.17
3.99827	2.16	42.37
3.99856	2.16	42.58
3.99946	2.16	42.78
3.99946	2.16	42.98
4.00154	2.16	43.18
3.99886	2.16	43.38
4.00035	2.16	43.59
4.00094	2.16	43.79
3.99946	2.16	43.99
3.99856	2.16	44.19
4.00005	2.16	44.40
3.99975	2.16	44.60
3.99975	2.16	44.80
4.00035	2.16	45.00
4.00064	2.16	45.21
4.00064	2.16	45.41
4.00124	2.16	45.61
3.99975	2.16	45.81
4.00005	2.16	46.02
4.00124	2.16	46.22
4.00005	2.16	46.42
4.00154	2.16	46.62
4.00183	2.16	46.82
4.00035	2.16	47.02
4.00213	2.16	47.23
4.00124	2.16	47.43
4.00005	2.16	47.64
4.00064	2.16	47.84
4.00064	2.16	48.04
4.00094	2.16	48.24
4.00094	2.16	48.44
4.00273	2.16	48.65
4.00124	2.16	48.85
4.00213	2.16	49.05
4.00154	2.16	49.26
4.00154	2.16	49.46
4.00183	2.16	49.66
4.00273	2.16	49.86
4.00154	2.16	50.07
4.00213	2.16	50.27
4.00154	2.16	50.47
4.00213	2.16	50.67
4.00124	2.16	50.88
4.00273	2.16	51.08
4.00213	2.16	51.28
4.00243	2.16	51.48
4.00302	2.16	51.69
4.00213	2.16	51.89
4.00183	2.16	52.09
4.00273	2.16	52.30
4.00273	2.16	52.50
4.00392	2.16	52.70
4.00332	2.16	52.91
4.00273	2.16	53.11
4.00332	2.16	53.31
4.00154	2.16	53.51
4.00183	2.16	53.71
4.00213	2.16	53.92
4.00362	2.16	54.12
4.00273	2.16	54.32
4.00332	2.16	54.53
4.00392	2.16	54.73
4.00332	2.16	54.93
4.00154	2.16	55.13
4.00421	2.16	55.34
4.00273	2.16	55.54
4.00154	2.16	55.74
4.00302	2.16	55.94
4.00302	2.16	56.15
4.00362	2.16	56.35
4.00302	2.16	56.55
4.00362	2.16	56.76
4.00481	2.16	56.96
4.00421	2.16	57.16
4.00273	2.16	57.36
4.00362	2.16	57.57
4.00451	2.16	57.77
4.00392	2.16	57.97
4.00451	2.16	58.17
4.00392	2.16	58.38
4.00243	2.16	58.58
4.00392	2.16	58.78
4.00421	2.16	58.98
4.00302	2.16	59.18
4.00481	2.16	59.39
4.00421	2.16	59.59
4.00570	2.16	59.80
4.00392	2.16	60.00
4.00392	2.16	60.20
4.00421	2.16	60.41
4.00451	2.16	60.61
4.00570	2.16	60.81
4.00481	2.16	61.01
4.00392	2.16	61.21
4.00451	2.16	61.41
4.00421	2.16	61.61
4.00510	2.16	61.81
4.00392	2.16	62.02
4.00540	2.16	62.22
4.00570	2.16	62.42
4.00540	2.16	62.62
4.00421	2.16	62.82
4.00600	2.16	63.03
4.00481	2.16	63.23
4.00600	2.16	63.43
4.00540	2.16	63.63
4.00570	2.16	63.83
4.00629	2.16	64.03
4.00540	2.16	64.23
4.00540	2.16	64.44
4.00659	2.16	64.64
4.00659	2.16	64.84
4.00629	2.16	65.04
4.00451	2.16	65.24
4.00510	2.16	65.44
4.00481	2.16	65.65
4.00510	2.16	65.85
4.00600	2.16	66.05
4.00510	2.16	66.26
4.00570	2.16	66.46
4.00629	2.16	66.66
4.00629	2.16	66.87
4.00600	2.16	67.07
4.00778	2.16	67.28
4.00600	2.16	67.48
4.00689	2.16	67.70
4.00719	2.16	67.90
4.00659	2.16	68.10
4.00570	2.16	68.31
4.00719	2.16	68.51
4.00719	2.16	68.71
4.00748	2.16	68.91
4.00629	2.16	69.11
4.00808	2.16	69.32
4.00659	2.16	69.52
4.00867	2.16	69.72
4.00600	2.16	69.92
4.00808	2.16	70.12
4.00867	2.16	70.33
4.00778	2.16	70.53
4.00778	2.16	70.73
4.00719	2.16	70.93
4.00808	2.16	71.13
4.00897	2.16	71.34
4.00719	2.16	71.54
4.00837	2.16	71.74
4.00689	2.16	71.94
4.00748	2.16	72.15
4.00719	2.16	72.35
4.00986	2.16	72.55
4.00927	2.16	72.75
4.00778	2.16	72.95
4.00808	2.16	73.15
4.00837	2.16	73.36
4.00867	2.16	73.56
4.00867	2.16	73.76
4.00867	2.16	73.96
4.00778	2.16	74.17
