Vcell	Icell	measured	regon	time
4.06473	1890.00	1874.47	0	0.647
4.09894	1890.00	1874.47	0	1.765
4.10652	1890.00	1869.78	0	2.803
4.11218	1890.00	1865.08	0	3.795
4.11686	1890.00	1875.41	0	4.837
4.12133	1890.00	1872.59	0	5.821
4.12460	1890.00	1871.65	0	6.856
4.12794	1890.00	1875.41	0	7.956
4.13188	1890.00	1863.21	0	9.074
4.13508	1890.00	1870.71	0	10.688
4.13813	1890.00	1871.65	0	11.692
4.14192	1890.00	1874.47	0	13.468
4.14512	1890.00	1869.78	0	14.557
4.14802	1890.00	1864.14	0	15.868
4.14876	1890.00	1875.41	0	16.322
4.15033	1890.00	1873.53	0	16.769
4.15070	1890.00	1869.78	0	17.212
4.15196	1890.00	1872.59	0	17.660
4.15256	1890.00	1871.65	0	18.093
4.15367	1890.00	1867.90	0	18.539
4.15457	1890.00	1869.78	0	18.969
4.15508	1890.00	1871.65	0	19.413
4.15621	1890.00	1870.71	0	19.845
4.15613	1890.00	1872.59	0	20.291
4.15665	1890.00	1870.71	0	20.739
4.15814	1890.00	1866.96	0	21.184
4.15955	1890.00	1870.71	0	21.632
4.15963	1890.00	1872.59	0	22.077
4.16082	1890.00	1873.53	0	22.524
4.16059	1890.00	1867.90	0	22.956
4.16141	1890.00	1869.78	0	23.401
4.16215	1890.00	1869.78	0	23.853
4.16163	1890.00	1873.53	0	24.298
4.16372	1890.00	1868.84	0	24.742
4.16372	1890.00	1864.14	0	25.195
4.16453	1890.00	1869.78	0	25.628
4.16542	1890.00	1872.59	0	26.065
4.16527	1890.00	1871.65	0	26.491
4.16610	1890.00	1874.47	0	26.924
4.16654	1890.00	1871.65	0	27.349
4.16736	1890.00	1870.71	0	27.797
4.16780	1890.00	1869.78	0	28.242
4.16877	1890.00	1869.78	0	28.687
4.16907	1890.00	1867.90	0	29.133
4.17026	1890.00	1872.59	0	29.579
4.17026	1890.00	1875.41	3	30.025
4.17085	1890.00	1866.96	3	30.473
4.17167	1890.00	1868.84	3	30.908
4.17242	1890.00	1873.53	3	31.353
4.17160	1890.00	1872.59	3	31.808
4.17211	1890.00	1871.65	3	32.253
4.17361	1890.00	1870.71	3	32.700
4.17405	1890.00	1867.90	3	33.130
4.17502	1890.00	1871.65	3	33.565
4.17465	1890.00	1873.53	3	33.995
4.17532	1890.00	1867.90	3	34.426
4.17607	1890.00	1868.84	3	34.856
4.17688	1890.00	1866.96	3	35.306
4.17725	1890.00	1869.78	3	35.752
4.17680	1890.00	1869.78	3	36.197
4.17800	1890.00	1867.90	3	36.643
4.17844	1890.00	1871.65	3	37.076
4.17836	1890.00	1872.59	3	37.508
4.17911	1890.00	1867.90	3	37.954
4.17941	1890.00	1871.65	3	38.400
4.18030	1890.00	1867.90	3	38.847
4.18015	1890.00	1875.41	3	39.291
4.18015	1890.00	1866.02	3	39.724
4.18052	1890.00	1869.78	3	40.170
4.18134	1890.00	1867.90	3	40.616
4.18238	1890.00	1869.78	3	41.042
4.18268	1890.00	1867.90	3	41.490
4.18327	1890.00	1867.90	3	41.937
4.18372	1890.00	1869.78	3	42.383
4.18394	1890.00	1872.59	3	42.827
4.18372	1890.00	1867.90	3	43.272
4.18357	1890.00	1871.65	3	43.721
4.18521	1890.00	1867.90	3	44.182
4.18476	1890.00	1870.71	3	44.628
4.18521	1890.00	1868.84	3	45.073
4.18521	1890.00	1871.65	3	45.519
4.18685	1890.00	1871.65	3	45.965
4.18744	1890.00	1869.78	3	46.412
4.18744	1890.00	1865.08	3	46.856
4.18744	1890.00	1867.90	3	47.290
4.18818	1890.00	1872.59	3	47.735
4.18855	1890.00	1866.02	3	48.184
4.18848	1890.00	1867.90	3	48.615
4.18885	1890.00	1867.90	3	49.062
4.18930	1890.00	1872.59	3	49.520
4.18974	1890.00	1870.71	3	49.965
4.18989	1890.00	1870.71	3	50.408
4.18930	1890.00	1869.78	3	50.856
4.19079	1890.00	1866.96	3	51.302
4.19093	1890.00	1870.71	3	51.747
4.19168	1890.00	1870.71	3	52.193
4.19153	1890.00	1875.41	3	52.623
4.19287	1890.00	1873.53	3	53.071
4.19279	1890.00	1867.90	3	53.518
4.19324	1890.00	1874.47	3	53.964
4.19324	1890.00	1871.65	3	54.393
4.19316	1890.00	1869.78	3	54.826
4.19369	1890.00	1872.59	3	55.274
4.19368	1890.00	1866.96	3	55.720
4.19391	1890.00	1868.84	3	56.166
4.19435	1890.00	1871.65	3	56.612
4.19480	1890.00	1874.47	3	57.058
4.19540	1890.00	1867.90	3	57.505
4.19592	1890.00	1877.28	3	57.938
4.19659	1890.00	1869.78	3	58.390
4.19629	1890.00	1867.90	3	58.822
4.19599	1890.00	1867.90	3	59.282
4.19584	1890.00	1868.84	3	59.727
4.19763	1890.00	1869.78	3	60.160
4.19792	1890.00	1868.84	3	60.606
4.19800	1890.00	1869.78	3	61.036
4.19792	1890.00	1869.78	3	61.469
4.19822	1890.00	1868.84	3	61.901
4.19822	1890.00	1871.65	3	62.345
4.19867	1890.00	1869.78	3	62.776
4.19897	1890.00	1869.78	3	63.222
4.19889	1890.00	1870.71	3	63.667
4.19941	1890.00	1873.53	3	64.098
4.20038	1890.00	1865.08	3	64.537
