Vcell	Icell	measured	regon	time
2.99438	1890.00	1946.73	0	0.630
3.09204	1890.00	1927.96	0	1.259
3.11211	1890.00	1923.27	0	1.733
3.12135	1890.00	1847.25	0	2.218
3.14804	1890.00	1944.86	0	2.697
3.16930	1890.00	1872.59	0	3.146
3.17356	1890.00	1865.08	0	3.592
3.17835	1890.00	1935.47	0	4.038
3.18059	1890.00	1907.32	0	4.487
3.16643	1890.00	1887.61	0	4.923
3.18799	1890.00	1881.98	0	5.369
3.19902	1890.00	1917.64	0	5.815
3.20387	1890.00	1893.24	0	6.262
3.21523	1890.00	1932.65	0	6.711
3.20455	1890.00	1842.56	0	7.157
3.20311	1890.00	1902.62	0	7.615
3.22914	1890.00	1774.99	0	8.078
3.18430	1890.00	1927.02	0	8.546
3.22680	1890.00	1912.95	0	8.995
3.23944	1890.00	2065.92	0	9.441
3.23351	1890.00	1925.15	0	9.886
3.24472	1890.00	1912.95	0	10.334
3.24257	1890.00	1809.71	0	10.766
3.25263	1890.00	1763.73	0	11.199
3.24980	1890.00	1881.98	0	11.668
3.23367	1890.00	1865.08	0	12.121
3.25362	1890.00	1806.90	0	12.566
3.22037	1890.00	1831.30	0	13.018
3.26188	1890.00	1888.55	0	13.470
3.27095	1890.00	1885.73	0	13.916
3.25815	1890.00	1922.33	0	14.361
3.27110	1890.00	1956.12	0	14.810
3.25058	1890.00	1905.44	0	15.242
3.28451	1890.00	1905.44	0	15.693
3.26144	1890.00	2139.13	0	16.147
3.28358	1890.00	1884.79	0	16.574
3.29453	1890.00	1970.20	0	17.021
3.30190	1890.00	1906.38	0	17.467
3.27938	1890.00	1839.74	0	17.912
3.29439	1890.00	1902.62	0	18.358
3.31376	1890.00	1860.39	0	18.804
3.29196	1890.00	1852.88	0	19.252
3.29946	1890.00	1913.89	0	19.698
3.29950	1890.00	1880.10	0	20.145
3.33246	1890.00	1976.76	0	20.591
3.30513	1890.00	1866.02	0	21.038
3.28221	1890.00	1918.58	0	21.484
3.31393	1890.00	1886.67	0	21.917
3.31771	1890.00	1808.77	0	22.367
3.33450	1890.00	1916.70	0	22.812
3.31119	1890.00	1824.73	0	23.260
3.32986	1890.00	1940.16	0	23.709
3.32956	1890.00	1899.81	0	24.155
3.32880	1890.00	1861.33	0	24.971
3.36035	1890.00	1749.65	0	26.565
3.33484	1890.00	1831.30	0	27.035
3.34994	1890.00	1900.75	0	27.486
3.34487	1890.00	1898.87	0	27.934
3.34496	1890.00	1892.30	0	28.380
3.36674	1890.00	1890.42	0	28.827
3.35460	1890.00	1831.30	0	29.273
3.34589	1890.00	1892.30	0	29.709
3.35794	1890.00	1873.53	0	30.160
3.35940	1890.00	1797.51	0	30.607
3.44291	1890.00	1756.22	0	31.055
3.36795	1890.00	1904.50	0	31.501
3.35556	1890.00	1919.52	0	31.946
3.36124	1890.00	1888.55	0	32.374
3.37039	1890.00	1877.28	0	32.822
3.36975	1890.00	1835.05	0	33.268
3.37213	1890.00	1844.44	0	33.713
3.37668	1890.00	1909.19	0	34.135
3.36437	1890.00	1878.22	0	34.570
3.37152	1890.00	1922.33	0	35.043
3.38920	1890.00	1916.70	0	35.516
3.38078	1890.00	1904.50	0	35.961
3.38431	1890.00	1852.88	0	36.409
3.39932	1890.00	1915.76	0	36.856
3.38136	1890.00	1866.02	0	37.301
3.39169	1890.00	1897.93	0	37.751
3.38339	1890.00	1856.64	0	38.197
3.39625	1890.00	1907.32	0	38.629
3.39382	1890.00	1911.07	0	39.077
3.39667	1890.00	1927.96	0	39.531
3.38096	1890.00	1797.51	0	39.977
3.40434	1890.00	1852.88	0	40.424
3.40690	1890.00	1882.91	0	40.872
3.40784	1890.00	1943.92	0	41.319
3.40348	1890.00	1843.50	0	41.766
3.41171	1890.00	2030.26	0	42.198
3.40340	1890.00	2073.43	0	42.645
3.41669	1890.00	1899.81	0	43.090
3.41145	1890.00	1879.16	0	43.543
3.40766	1890.00	1911.07	0	43.990
3.40426	1890.00	1880.10	0	44.435
3.41949	1890.00	1898.87	0	44.882
3.41462	1890.00	1875.41	0	45.328
3.41921	1890.00	1835.99	0	45.773
3.42385	1890.00	1868.84	0	46.221
3.42163	1890.00	1928.90	0	46.667
3.44188	1890.00	1849.13	0	47.113
3.42640	1890.00	1931.72	0	47.563
3.42599	1890.00	1819.10	0	48.008
3.43393	1890.00	1879.16	0	48.455
3.42601	1890.00	1852.88	0	48.902
3.43270	1890.00	1685.83	0	49.349
3.38848	1890.00	1823.79	0	49.783
3.42432	1890.00	1884.79	0	50.249
3.43136	1890.00	1894.18	0	50.695
3.43255	1890.00	1881.98	0	51.142
3.43187	1890.00	1889.48	0	51.587
3.42529	1890.00	1928.90	0	52.034
3.43985	1890.00	2061.23	0	52.481
3.44604	1890.00	1904.50	0	52.927
3.43657	1890.00	1874.47	0	53.375
3.44202	1890.00	1917.64	0	53.821
3.42247	1890.00	1960.81	0	54.267
3.44694	1890.00	1773.11	0	54.713
4.96265	1890.00	27.50	0	55.158
