Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
634.198960	24.270874	0.687230	24.356944	4.011523	24.448845
634.198960	24.505437	0.685353	24.589707	4.011673	24.683040
634.198960	24.738392	0.684415	24.824875	4.011673	24.916155
634.198960	24.970695	0.686291	25.060727	4.011523	25.152168
634.198960	25.207136	0.686291	25.294856	4.011523	25.385556
634.198960	25.440848	0.685353	25.522632	4.011598	25.612449
634.198960	25.668293	0.684415	25.755350	4.011673	25.847957
634.198960	25.905158	0.683476	25.990482	4.011749	26.081083
634.198960	26.137572	0.688168	26.222584	4.011448	26.315538
634.198960	26.371084	0.684415	26.457166	4.011673	26.548173
634.198960	26.604424	0.686291	26.689227	4.011598	26.781869
634.198960	26.837138	0.687230	26.923752	4.011597	27.016625
634.198960	27.072953	0.687230	27.158916	4.011671	27.249882
634.198960	27.306157	0.688168	27.392750	4.011522	27.484483
634.198960	27.539702	0.687230	27.627790	4.011523	27.718727
634.198960	27.775372	0.684415	27.864149	4.012045	27.955337
634.198960	28.011840	0.686291	28.098717	4.011746	28.190078
634.198960	28.247302	0.684415	28.332404	4.011896	28.423343
634.198960	28.478413	0.687230	28.566804	4.011746	28.657886
634.198960	28.713688	0.688168	28.799893	4.011819	28.891253
634.198960	28.948075	0.686291	29.032878	4.011746	29.125540
634.198960	29.180568	0.686291	29.268866	4.011746	29.360041
634.198960	29.415931	0.684415	29.501767	4.012268	29.593242
634.198960	29.648373	0.683476	29.736847	4.012046	29.828046
634.198960	29.883541	0.686291	29.970264	4.011969	30.062912
634.198960	30.119953	0.687230	30.207262	4.011894	30.297670
