Vcell	Icell	measured	regon	time
3.75298	2.16	 0.20
3.99648	2.16	 0.40
4.00243	2.16	 0.61
4.00540	2.16	 0.81
4.00600	2.16	 1.01
4.00748	2.16	 1.22
4.00808	2.16	 1.42
4.00867	2.16	 1.62
4.00808	2.16	 1.83
4.00897	2.16	 2.03
4.00778	2.16	 2.23
4.00927	2.16	 2.43
4.01046	2.16	 2.64
4.00867	2.16	 2.84
4.00986	2.16	 3.04
4.01016	2.16	 3.24
4.01046	2.16	 3.45
4.01165	2.16	 3.65
4.01165	2.16	 3.85
4.01135	2.16	 4.05
4.01075	2.16	 4.25
4.01135	2.16	 4.46
4.01194	2.16	 4.66
4.01224	2.16	 4.86
4.01105	2.16	 5.07
4.01046	2.16	 5.27
4.01135	2.16	 5.47
4.01254	2.16	 5.68
4.01432	2.16	 5.88
4.01343	2.16	 6.08
4.01432	2.16	 6.28
4.01432	2.16	 6.48
4.01283	2.16	 6.68
4.01492	2.16	 6.89
4.01343	2.16	 7.09
4.01402	2.16	 7.29
4.01373	2.16	 7.50
4.01402	2.16	 7.70
4.01313	2.16	 7.91
4.01373	2.16	 8.11
4.01373	2.16	 8.31
4.01521	2.16	 8.52
4.01432	2.16	 8.72
4.01492	2.16	 8.92
4.01551	2.16	 9.13
4.01343	2.16	 9.33
4.01581	2.16	 9.53
4.01343	2.16	 9.73
4.01373	2.16	 9.93
4.01343	2.16	10.14
4.01521	2.16	10.34
4.01313	2.16	10.54
4.01581	2.16	10.75
4.01462	2.16	10.95
4.01492	2.16	11.15
4.01521	2.16	11.36
4.01611	2.16	11.56
4.01611	2.16	11.77
4.01373	2.16	11.97
4.01462	2.16	12.17
4.01611	2.16	12.37
4.01670	2.16	12.58
4.01670	2.16	12.78
4.01462	2.16	12.98
4.01640	2.16	13.18
4.01581	2.16	13.39
4.01729	2.16	13.59
4.01521	2.16	13.79
4.01581	2.16	13.99
4.01611	2.16	14.19
4.01551	2.16	14.40
4.01700	2.16	14.60
4.01640	2.16	14.80
4.01581	2.16	15.00
4.01670	2.16	15.21
4.01819	2.16	15.41
4.01581	2.16	15.61
4.01670	2.16	15.82
4.01848	2.16	16.02
4.01611	2.16	16.22
4.01848	2.16	16.42
4.01848	2.16	16.63
4.01789	2.16	16.83
4.01848	2.16	17.03
4.01729	2.16	17.24
4.01729	2.16	17.44
4.01700	2.16	17.64
4.01670	2.16	17.84
4.01878	2.16	18.04
4.01819	2.16	18.25
4.01611	2.16	18.45
4.01729	2.16	18.65
4.01759	2.16	18.85
4.01878	2.16	19.06
4.01848	2.16	19.26
4.01729	2.16	19.46
4.01819	2.16	19.66
4.01789	2.16	19.86
4.01938	2.16	20.07
4.01700	2.16	20.27
4.01789	2.16	20.47
4.01938	2.16	20.67
4.01848	2.16	20.88
4.02027	2.16	21.08
4.01938	2.16	21.28
4.01908	2.16	21.48
4.01878	2.16	21.69
4.01878	2.16	21.89
4.02086	2.16	22.09
4.01848	2.16	22.29
4.01967	2.16	22.50
4.01729	2.16	22.70
4.01938	2.16	22.90
4.01997	2.16	23.11
4.02057	2.16	23.31
4.02027	2.16	23.51
4.02027	2.16	23.71
4.01908	2.16	23.92
4.01997	2.16	24.12
4.01819	2.16	24.32
4.01938	2.16	24.52
4.01819	2.16	24.72
4.01967	2.16	24.93
4.02057	2.16	25.13
4.02057	2.16	25.33
4.02116	2.16	25.53
4.01908	2.16	25.73
4.01967	2.16	25.93
4.01967	2.16	26.14
4.02146	2.16	26.34
4.01938	2.16	26.54
4.02057	2.16	26.75
4.02146	2.16	26.95
4.02086	2.16	27.15
4.02057	2.16	27.35
4.01908	2.16	27.56
4.02027	2.16	27.76
4.02057	2.16	27.96
4.02175	2.16	28.17
4.01938	2.16	28.37
4.02086	2.16	28.58
4.02116	2.16	28.78
4.02116	2.16	28.98
4.02086	2.16	29.19
4.01938	2.16	29.54
4.01819	2.16	29.89
4.01938	2.16	30.09
4.02146	2.16	30.29
4.02027	2.16	30.50
4.02175	2.16	30.81
4.02146	2.16	31.17
4.02116	2.16	31.40
4.02027	2.16	31.61
4.02086	2.16	31.81
4.02116	2.16	32.01
4.02086	2.16	32.21
4.02027	2.16	32.42
4.02116	2.16	32.62
4.02235	2.16	32.83
4.02057	2.16	33.03
